# Generated from ../data/13JUL2013/025.dat
freq T_s gyro_x steer v
86.7783 1 0.178794 0.00635904 0.0036617
86.9782 1 0.178366 0.0194032 0.107224
87.1782 1 0.169961 0.0128097 0.0680645
87.3781 1 0.177178 0.0157867 0.101612
87.5781 1 0.170281 0.0253143 0.154909
87.778 1 0.186104 0.0365058 0.113176
87.978 1 0.174254 0.0109788 0.141119
88.1779 1 0.178893 0.0498829 0.293665
88.3779 1 0.175975 0.0386481 0.356813
88.5778 1 0.175058 0.0229644 0.164109
88.7778 1 0.177372 0.0315615 0.152047
88.9777 1 0.191026 0.0443457 0.978694
89.1777 1 0.19976 0.0405666 0.225847
89.3776 1 0.102058 0.264482 3.95611
89.5776 1 0.186518 0.0259881 0.367843
89.7775 1 0.16735 0.020917 0.193256
89.9775 1 0.188391 0.0262378 0.334105
90.1774 1 0.159298 0.0297138 0.163959
90.3774 1 0.180262 0.0130774 0.18037
90.5773 1 0.18015 0.0280194 0.341181
90.7773 1 0.182138 0.0234229 0.140277
90.9772 1 0.181937 0.0159372 0.183968
91.1772 1 0.183121 0.0169928 0.177996
91.3771 1 0.160147 0.0296385 0.156071
91.5771 1 0.185269 0.0298354 0.325809
91.777 1 0.174667 0.0258489 0.332865
91.977 1 0.165522 0.0223933 0.251147
92.1769 1 0.174817 0.0315587 0.216059
92.3769 1 0.161341 0.0230255 0.246972
92.5768 1 0.177633 0.0295065 0.127734
92.7768 1 0.177675 0.0106802 0.073848
92.9767 1 0.177707 0.216771 0.555248
93.1767 1 0.188737 0.019358 0.259336
93.3766 1 0.174963 0.0350257 0.196095
93.5766 1 0.168255 0.0215922 0.0229429
93.7765 1 0.165101 0.0299088 0.205758
93.9765 1 0.179028 0.0317654 0.135925
94.1764 1 0.180431 0.0347911 0.107579
94.3764 1 0.17983 0.020136 0.0638727
94.5763 1 0.178599 0.0299828 0.0320142
94.7763 1 0.17694 0.0705295 0.0929127
94.9762 1 0.178482 0.0306961 0.0708478
95.1762 1 0.178839 0.0169851 0.0379965
95.3761 1 0.183256 0.0140365 0.0279646
95.5761 1 0.170071 0.0218136 0.0717132
95.776 1 0.183937 0.0284854 0.0822473
95.976 1 0.180713 0.0286341 0.231337
96.1759 1 0.1722 0.0434351 0.542634
96.3759 1 0.183948 0.0476385 0.204369
96.5758 1 0.165588 0.0387223 0.17934
96.7758 1 0.175571 0.0199383 0.0763235
96.9757 1 0.178555 0.0305423 0.193962
97.1757 1 0.192254 0.0555285 0.490941
97.3756 1 0.175424 0.0230386 0.142789
97.5756 1 0.170213 0.0333554 0.348991
97.7755 1 0.189211 0.0284388 0.295386
97.9755 1 0.207044 0.0347386 0.280251
98.1754 1 0.169522 0.0197883 0.536438
98.3754 1 0.147891 0.0707361 0.65969
98.5753 1 0.185422 0.014327 0.0490759
98.7753 1 0.170274 0.0294499 0.0767749
98.9752 1 0.178415 0.027398 0.0589698
99.1752 1 0.179712 0.028422 0.312173
