# Generated from ../data/13JUL2013/024.dat
freq T_s gyro_x steer v
7.996 1 0.0215567 0.00951544 0.0237707
8.1959 1 0.0194015 0.00338619 0.00679458
8.3958 1 0.0242867 0.000409734 0.00965095
8.5957 1 0.0193194 0.0138497 0.0146461
8.7956 1 0.0233268 0.00265779 0.000764459
8.9955 1 0.0429271 0.0681922 0.0491267
9.1954 1 0.0257266 0.0147448 0.00178355
9.3953 1 0.0187095 0.00243279 0.00250626
9.5952 1 0.0289131 0.00676763 0.00436077
9.7951 1 0.00524816 0.00849454 0.00808985
9.995 1 0.0231535 0.00305486 0.00124404
10.1949 1 0.0218646 0.00245488 0.00186558
10.3948 1 0.0222234 0.00256669 0.00193464
10.5947 1 0.0254737 0.00232667 0.00324855
10.7946 1 0.0179763 0.000609184 0.000935505
10.9945 1 0.0249074 0.00200202 0.00512232
11.1944 1 0.0248428 0.000987417 0.00142205
11.3943 1 0.0262908 0.00453663 0.00146541
11.5942 1 0.0208715 0.00126592 0.00179697
11.7941 1 0.0107733 0.00158034 0.00276372
11.994 1 0.011523 0.000511946 0.0012931
12.1939 1 0.018719 0.000512548 0.000317873
12.3938 1 0.0202293 0.0010304 0.00417525
12.5937 1 0.0240874 0.000455545 0.00114069
12.7936 1 0.0242903 0.00098313 0.00129346
12.9935 1 0.0269219 0.00174916 0.00219347
13.1934 1 0.0278036 0.000782503 0.00196317
13.3933 1 0.0294791 0.00058936 0.00066123
13.5932 1 0.0273453 0.00091889 0.000104129
13.7931 1 0.0259902 0.000794157 0.00050227
13.993 1 0.0298122 0.000747208 0.000248784
14.1929 1 0.0306887 0.000887293 0.000908098
14.3928 1 0.0309248 0.00068142 0.000582571
14.5927 1 0.0246166 0.000504956 0.00240656
14.7926 1 0.0197598 0.00034053 0.00369927
14.9925 1 0.0340442 0.000376205 0.000961242
15.1924 1 0.0314176 0.0010969 0.000834404
15.3923 1 0.0230299 0.000627659 0.0011505
15.5922 1 0.029192 0.00318669 0.00265156
15.7921 1 0.0342149 0.000321174 0.0120685
15.992 1 0.0271902 0.000598501 0.00681292
16.1919 1 0.0147528 0.000368053 0.0127905
16.3918 1 0.0244 0.000760044 0.00195071
16.5917 1 0.0171812 0.00502217 0.0123196
16.7916 1 0.0295227 0.000984324 0.00544495
16.9915 1 0.0214285 0.000794911 0.00834688
17.1914 1 0.039307 0.0036957 0.0139417
17.3913 1 0.0400214 0.00240216 0.0264836
17.5912 1 0.0227903 0.00096165 0.01307
17.7911 1 0.0520335 0.00357298 0.00766172
17.991 1 0.0233534 0.00170314 0.0114346
18.1909 1 0.023556 0.000824253 0.0224299
18.3908 1 0.0521186 0.00794251 0.0752908
18.5907 1 0.0210945 0.00134975 0.0336474
18.7906 1 0.0286138 0.00275162 0.048135
18.9905 1 0.0466677 0.000440455 0.0677329
19.1904 1 0.0209537 0.00066202 0.010652
19.3903 1 0.0608156 0.00857342 0.0324137
19.5902 1 0.0536202 0.00184447 0.0052408
19.7901 1 0.0261475 0.000511239 0.00259832
19.99 1 0.0390144 0.00293659 0.0177743
20.1899 1 0.041329 0.00175581 0.00922556
20.3898 1 0.0191482 0.000546609 0.00369591
20.5897 1 0.0608708 0.00601346 0.00708115
20.7896 1 0.0199184 0.000999718 0.00197333
20.9895 1 0.0350918 0.00209116 0.0022189
21.1894 1 0.0581348 0.0136228 0.00457258
21.3893 1 0.0491466 0.00281636 0.00241651
21.5892 1 0.0248842 0.00411883 0.010434
21.7891 1 0.0224126 0.00268554 0.00730385
21.989 1 0.0273968 0.00239597 0.0178965
22.1889 1 0.0347366 0.00202656 0.0190722
22.3888 1 0.038701 0.00210111 0.0377463
22.5887 1 0.0262375 0.00348536 0.0229342
22.7886 1 0.0414391 0.00233275 0.01383
22.9885 1 0.0122621 0.00294647 0.00617851
23.1884 1 0.0654374 0.00638286 0.019233
23.3883 1 0.0268268 0.000623845 0.00875138
23.5882 1 0.0216268 0.0018068 0.0056767
23.7881 1 0.0266842 0.000305632 0.00184758
23.988 1 0.016784 0.00162967 0.011912
24.1879 1 0.0231564 0.00408994 0.03984
24.3878 1 0.0203245 0.00227599 0.00919265
24.5877 1 0.0141252 0.000791106 0.00509348
24.7876 1 0.03902 0.00298871 0.0217099
24.9875 1 0.031254 0.00189844 0.0112507
25.1874 1 0.0305406 0.00345019 0.0119995
25.3873 1 0.0100934 0.00363627 0.0150792
25.5872 1 0.00461173 0.00141097 0.00538935
25.7871 1 0.00884144 0.000316097 0.00940702
25.987 1 0.0260593 0.00161523 0.00686346
26.1869 1 0.00638522 0.000180655 0.00605467
26.3868 1 0.0031645 0.000786381 0.0106146
26.5867 1 0.0117776 0.0015274 0.00918507
26.7866 1 0.00678508 0.00252612 0.00143681
26.9865 1 0.00703751 0.00426868 0.00550572
27.1864 1 0.00237598 0.00236442 0.00122427
27.3863 1 0.00291193 0.00100098 0.00542775
27.5862 1 0.010092 0.00129861 0.00233286
27.7861 1 0.00493484 0.00178695 0.00130506
27.986 1 0.00311325 0.000727808 0.0024292
28.1859 1 0.00642439 0.000452778 0.0171926
28.3858 1 0.0140637 0.00185824 0.00457104
28.5857 1 0.00833636 0.00134517 0.00675746
28.7856 1 0.0047927 0.00194467 0.00254781
28.9855 1 0.00652141 0.00310647 0.00113406
29.1854 1 0.0119394 0.00357138 0.00175392
29.3853 1 0.0043526 0.00123935 0.000718201
29.5852 1 0.00450333 0.00261901 0.000302985
29.7851 1 0.00416673 0.00164761 0.00119698
29.985 1 0.00782548 0.00176386 0.0008228
30.1849 1 0.0101943 0.00165629 0.00234737
30.3848 1 0.0143616 0.0016838 0.00701766
30.5847 1 0.0170034 0.00144005 0.00367651
30.7846 1 0.0509372 0.00381261 0.0200059
30.9845 1 0.0153648 0.00349705 0.00113332
31.1844 1 0.0257931 0.000986005 0.00206241
31.3843 1 0.0395522 0.00328679 0.00380995
31.5842 1 0.113249 0.00581077 0.0101111
31.7841 1 0.0698742 0.00545132 0.00893604
31.984 1 0.0385456 0.000504234 0.00200152
32.1839 1 0.0752255 0.0107192 0.0183726
32.3838 1 0.0547924 0.00597896 0.00377914
32.5837 1 0.02116 0.00086844 0.00285083
32.7836 1 0.0397364 0.00276042 0.00324692
32.9835 1 0.0400538 0.00266805 0.00589302
33.1834 1 0.0220723 0.00309781 0.0315196
33.3833 1 0.0187316 0.0110415 0.0299166
33.5832 1 0.0522119 0.00423314 0.0328583
33.7831 1 0.0147119 0.00350809 0.0152785
33.983 1 0.0329843 0.000916252 0.0146297
34.1829 1 0.0266271 0.00185281 0.0220495
34.3828 1 0.0165065 0.00142446 0.0448
34.5827 1 0.0315836 0.0030453 0.0167759
34.7826 1 0.0662249 0.00387122 0.0223265
34.9825 1 0.0506435 0.00110878 0.027709
35.1824 1 0.0407594 0.000656717 0.0306749
35.3823 1 0.0268054 0.00241343 0.047192
35.5822 1 0.0339537 0.00166654 0.0127139
35.7821 1 0.0958011 0.00283824 0.0655865
35.982 1 0.0321325 0.00174204 0.0265596
36.1819 1 0.034291 0.00700675 0.0283707
36.3818 1 0.0747935 0.00456664 0.0821863
36.5817 1 0.0454565 0.00227903 0.0348496
36.7816 1 0.0341846 0.000362287 0.0229532
36.9815 1 0.149341 0.00265186 0.0881185
37.1814 1 0.113043 0.00372923 0.13207
37.3813 1 0.0750851 0.00114349 0.0738548
37.5812 1 0.0430837 0.00264856 0.00894714
37.7811 1 0.0972155 0.0038713 0.0816956
37.981 1 0.0175324 0.00599171 0.163716
38.1809 1 0.0402159 0.00225615 0.100235
38.3808 1 0.088831 0.00663721 0.0575604
38.5807 1 0.0228849 0.00119205 0.0163313
38.7806 1 0.0599026 0.00248895 0.088014
38.9805 1 0.032664 0.00287455 0.00841464
39.1804 1 0.0622902 0.00176514 0.0474393
39.3803 1 0.0430166 0.00137978 0.0150523
39.5802 1 0.0564226 0.00644961 0.0241056
39.7801 1 0.0305597 0.0133248 0.0390502
39.98 1 0.0371495 0.00356804 0.00362119
40.1799 1 0.0703157 0.00244116 0.0108229
40.3798 1 0.0552717 0.0024475 0.0134813
40.5797 1 0.0329423 0.00180562 0.00307407
40.7796 1 0.138395 0.016414 0.0374305
40.9795 1 0.0386025 0.000504311 0.00286346
41.1794 1 0.025564 0.00421365 0.00318907
41.3793 1 0.0299014 0.00237548 0.00112821
41.5792 1 0.0112161 0.00231621 0.00228127
41.7791 1 0.0229622 0.00303494 0.000248816
41.979 1 0.0266438 0.00252485 0.000194666
42.1789 1 0.0261747 0.00156381 7.5943e-05
42.3788 1 0.0335825 0.00279519 0.00108682
42.5787 1 0.0229417 0.00181449 0.000577325
42.7786 1 0.0213017 0.00210278 0.000601954
42.9785 1 0.032435 0.00127886 0.00162186
43.1784 1 0.0321985 0.000633871 0.00125431
43.3783 1 0.0213468 0.00145973 0.00219416
43.5782 1 0.0440942 0.000788533 0.00144368
43.7781 1 0.0271845 0.00126355 0.00399811
43.978 1 0.030901 0.00219476 0.0125129
44.1779 1 0.0344095 0.000943558 0.00704308
44.3778 1 0.0177894 0.00178744 0.071587
44.5777 1 0.0570165 0.0106751 0.0294111
44.7776 1 0.0579469 0.00621759 0.017191
44.9775 1 0.0156778 0.00928497 0.042736
45.1774 1 0.0365857 0.00558005 0.0143529
45.3773 1 0.0658333 0.00501437 0.0227657
45.5772 1 0.0440227 0.00259444 0.00968569
45.7771 1 0.0505777 0.00654045 0.00864631
45.977 1 0.0456207 0.00395882 0.00283101
46.1769 1 0.0650486 0.00357806 0.0266061
46.3768 1 0.0557564 0.00487832 0.0225788
46.5767 1 0.0762471 0.00337555 0.0174299
46.7766 1 0.0258692 0.00321273 0.0181904
46.9765 1 0.0682284 0.00106165 0.00753684
47.1764 1 0.0438599 0.00198983 0.0130898
47.3763 1 0.0391462 0.0155884 0.0585677
47.5762 1 0.0318954 0.00202599 0.0243429
47.7761 1 0.0486131 0.00450621 0.0151843
47.976 1 0.0406814 0.00222476 0.0226957
48.1759 1 0.0432858 0.00481238 0.00745504
48.3758 1 0.0474887 0.00482764 0.0277152
48.5757 1 0.0427181 0.00498102 0.0198846
48.7756 1 0.0562542 0.00299856 0.0246921
48.9755 1 0.0936998 0.00324462 0.0118464
49.1754 1 0.0303342 0.00320054 0.0283668
49.3753 1 0.0462496 0.00745245 0.0128041
49.5752 1 0.0524133 0.00731057 0.0497314
49.7751 1 0.0709372 0.00453215 0.0789711
49.975 1 0.0264437 0.00243462 0.0109315
50.1749 1 0.0209617 0.00238006 0.0212092
50.3748 1 0.022104 0.00182135 0.0149295
50.5747 1 0.0168087 0.00172065 0.00277674
50.7746 1 0.0257515 0.00220353 0.0200406
50.9745 1 0.0225825 0.00511123 0.0111416
51.1744 1 0.0698739 0.00583532 0.049872
51.3743 1 0.380045 0.0527461 0.0907774
51.5742 1 0.0231773 0.0010407 0.00173117
51.7741 1 0.0261132 0.00307808 0.00691127
51.974 1 0.0159198 0.00192379 0.00203438
52.1739 1 0.0414378 0.00192372 0.00207232
52.3738 1 0.027943 0.00170782 0.00114897
52.5737 1 0.0527869 0.00259216 0.00293321
52.7736 1 0.0185512 0.00398612 0.00280096
52.9735 1 0.1478 0.00817573 0.00562775
53.1734 1 0.0107717 0.00195875 0.00187007
53.3733 1 0.0267039 0.00399272 0.00413894
53.5732 1 0.0126648 0.00404916 0.00622702
53.7731 1 0.0174549 0.0106994 0.0137222
53.973 1 0.0429731 0.00372431 0.00332524
54.1729 1 0.0097689 0.00161699 0.000670598
54.3728 1 0.0340963 0.00543004 0.0276759
54.5727 1 0.0184881 0.00232006 0.00326308
54.7726 1 0.0845423 0.0196112 0.0196115
54.9725 1 0.0202814 0.00379632 0.00963623
55.1724 1 0.0191431 0.00134278 0.0068618
55.3723 1 0.026697 0.00157331 0.0015384
55.5722 1 0.0142967 0.00562916 0.0079992
55.7721 1 0.0378805 0.000599299 0.0123799
55.972 1 0.0351076 0.00208888 0.00256952
56.1719 1 0.0577685 0.00127564 0.0067827
56.3718 1 0.0583294 0.00451849 0.00106645
56.5717 1 0.035907 0.00344205 0.00199899
56.7716 1 0.0428637 0.00315626 0.00366496
56.9715 1 0.043528 0.0039287 0.00855602
57.1714 1 0.0345356 0.00156218 0.0105849
57.3713 1 0.015049 0.00154551 0.00330033
57.5712 1 0.0432014 0.00363497 0.00536729
57.7711 1 0.0123799 0.00429938 0.0246446
57.971 1 0.0391422 0.00147063 0.00304691
58.1709 1 0.0237921 0.00361152 0.0113131
58.3708 1 0.0248344 0.00233948 0.00532839
58.5707 1 0.0370249 0.000692086 0.00909639
58.7706 1 0.0456784 0.0041661 0.0217888
58.9705 1 0.0209292 0.00515512 0.0316722
59.1704 1 0.0284677 0.00505195 0.0312653
59.3703 1 0.0888869 0.00511683 0.0312751
59.5702 1 0.0155958 0.00479343 0.00840421
59.7701 1 0.0233713 0.00249158 0.012633
59.97 1 0.0503984 0.00222967 0.0213785
60.1699 1 0.0353848 0.0307898 0.0250864
60.3698 1 0.0131651 0.00241219 0.00926955
60.5697 1 0.0608576 0.00789272 0.039006
60.7696 1 0.00619099 0.00538061 0.0016837
60.9695 1 0.0163825 0.00273607 0.00803032
61.1694 1 0.0198302 0.0017646 0.00755034
61.3693 1 0.0373742 0.0060837 0.0121092
61.5692 1 0.0349053 0.0085326 0.0291902
61.7691 1 0.0424886 0.00250164 0.0186529
61.969 1 0.0523196 0.000659626 0.00482375
62.1689 1 0.060371 0.00316293 0.0138806
62.3688 1 0.0319245 0.00455039 0.00192098
62.5687 1 0.0349952 0.00694581 0.00479842
62.7686 1 0.0475554 0.00161276 0.00245748
62.9685 1 0.0817767 0.0129284 0.00388862
63.1684 1 0.0173088 0.000796263 0.00143608
63.3683 1 0.0347928 0.00327158 0.00218226
63.5682 1 0.0564439 0.00816169 0.00734097
63.7681 1 0.0312849 0.00817954 0.0116303
63.968 1 0.0248258 0.0143209 0.00595406
64.1679 1 0.0303297 0.00115177 0.00195991
64.3678 1 0.189016 0.0149597 0.0226598
64.5677 1 0.0253358 0.0100106 0.0444628
64.7676 1 0.0196816 0.006769 0.0179177
64.9675 1 0.0206113 0.00187523 0.00843094
65.1674 1 0.0282707 0.00196398 0.0101049
65.3673 1 0.108131 0.0108472 0.0334067
65.5672 1 0.0533698 0.00348023 0.0262574
65.7671 1 0.0378669 0.00177087 0.0099115
65.967 1 0.0774736 0.00362567 0.024021
66.1669 1 0.0493544 0.00699412 0.0479765
66.3668 1 0.00858094 0.00138196 0.0107545
66.5667 1 0.0337302 0.00681562 0.0321311
66.7666 1 0.051932 0.00316958 0.0215403
66.9665 1 0.0705852 0.00140339 0.00714353
67.1664 1 0.0278031 0.00144938 0.00439365
67.3663 1 0.0250356 0.00231078 0.034196
67.5662 1 0.00602164 0.00142519 0.00340905
67.7661 1 0.0794818 0.00211598 0.0158867
67.966 1 0.0641724 0.00913693 0.00721114
68.1659 1 0.0678845 0.0025832 0.00994407
68.3658 1 0.0718852 0.00650183 0.0124344
68.5657 1 0.0130865 0.0012072 0.0056081
68.7656 1 0.0375972 0.00476279 0.013367
68.9655 1 0.0360551 0.00364319 0.0246063
69.1654 1 0.0974733 0.00643251 0.0141721
69.3653 1 0.0476318 0.00306848 0.0107581
69.5652 1 0.155723 0.00614261 0.0131425
69.7651 1 0.00201519 0.00269075 0.0101768
69.965 1 0.0240708 0.00156963 0.00278414
70.1649 1 0.207364 0.00432592 0.0406868
70.3648 1 0.062826 0.00048166 0.00650814
70.5647 1 0.0938021 0.00470475 0.00428125
70.7646 1 0.0733022 0.00647479 0.0103642
70.9645 1 0.0532827 0.000105489 0.00230971
71.1644 1 0.0810433 0.00358543 0.00299246
71.3643 1 0.0591859 0.000556198 0.00364077
71.5642 1 0.119449 0.00672485 0.00320824
71.7641 1 0.0513414 0.00439621 0.00566425
71.964 1 0.0342761 0.00168001 0.00244442
72.1639 1 0.0448282 0.00501449 0.00230894
72.3638 1 0.14234 0.0143961 0.0073442
72.5637 1 0.0386346 0.00416711 0.00192906
72.7636 1 0.0269574 0.00586444 0.00398494
72.9635 1 0.0973773 0.00454729 0.00418024
73.1634 1 0.0387322 0.00521142 0.00264861
73.3633 1 0.0446568 0.00404875 0.000848687
73.5632 1 0.0450577 0.011817 0.00220867
73.7631 1 0.0437549 0.00997409 0.00112575
73.963 1 0.0638488 0.00800596 0.00199602
74.1629 1 0.0333965 0.00196266 0.00164021
74.3628 1 0.0105018 0.00631521 0.00195121
74.5627 1 0.199299 0.0109213 0.0190898
74.7626 1 0.0416645 0.00241743 0.00589744
74.9625 1 0.265699 0.00684078 0.0149748
75.1624 1 0.392852 0.0102614 0.0470218
75.3623 1 0.0822951 0.00671621 0.0163999
75.5622 1 0.0277441 0.0033356 0.00425303
75.7621 1 0.054833 0.00283823 0.0160316
75.962 1 0.0477411 0.0044322 0.0139417
76.1619 1 0.101099 0.00272167 0.0190321
76.3618 1 0.106135 0.00798429 0.0393452
76.5617 1 0.0145034 0.00274785 0.000885379
76.7616 1 0.110325 0.00948625 0.024616
76.9615 1 0.0244883 0.00434173 0.000889213
77.1614 1 0.0682255 0.00319157 0.0106677
77.3613 1 0.0128164 0.00269619 0.0152177
77.5612 1 0.0959181 0.0173488 0.0138935
77.7611 1 0.0614018 0.00173576 0.0139871
77.961 1 0.0844987 0.0127616 0.0744172
78.1609 1 0.0853869 0.00926436 0.0235623
78.3608 1 0.18665 0.0319812 0.0788176
78.5607 1 0.236686 0.0144484 0.149846
78.7606 1 0.163777 0.00338212 0.0151898
78.9605 1 0.115431 0.00819621 0.0191563
79.1604 1 0.0432411 0.0036778 0.0173105
79.3603 1 0.093456 0.022639 0.157128
79.5602 1 0.0622995 0.00247073 0.0150723
79.7601 1 0.0366462 0.00342984 0.0272917
79.96 1 0.0317019 0.00583611 0.0283014
80.1599 1 0.0103728 0.00240651 0.0232355
80.3598 1 0.0139719 0.00302425 0.00496798
80.5597 1 0.0247703 0.00425919 0.00775984
80.7596 1 0.0369118 0.00415514 0.0181556
80.9595 1 0.0476827 0.00994188 0.0635677
81.1594 1 0.0142213 0.0060209 0.0268101
81.3593 1 0.0827767 0.00521867 0.009494
81.5592 1 0.285641 0.0287732 0.090245
81.7591 1 0.0326942 0.00235605 0.0013034
81.959 1 0.0606405 0.00343635 0.00452253
82.1589 1 0.336569 0.031471 0.0110437
82.3588 1 0.0704335 0.00281815 0.00818446
82.5587 1 0.0293969 0.00224163 0.00758072
82.7586 1 0.103326 0.00671072 0.00407782
82.9585 1 0.0531767 0.00109571 0.00302202
83.1584 1 0.0961109 0.000743764 0.00583889
83.3583 1 0.109116 0.00588455 0.00525821
83.5582 1 0.0408246 0.0104824 0.00546376
83.7581 1 0.065841 0.00675654 0.000324117
83.958 1 0.040976 0.0055536 0.00191071
84.1579 1 0.0946184 0.00350578 0.000982126
84.3578 1 0.103262 0.010274 0.000666074
84.5577 1 0.0563379 0.00661468 0.00156667
84.7576 1 0.0147461 0.00172526 0.000601768
84.9575 1 0.21459 0.00510033 0.00660837
85.1574 1 0.0602922 0.00478738 0.00651639
85.3573 1 0.0550342 0.00314479 0.00387221
85.5572 1 0.0798302 0.0232132 0.00722635
85.7571 1 0.107311 0.00524448 0.00844182
85.957 1 0.090789 0.00867323 0.015968
86.1569 1 0.0085482 0.00396144 0.00547835
86.3568 1 0.0807892 0.0123919 0.0363008
86.5567 1 0.0331594 0.00286089 0.00397505
86.7566 1 0.0536172 0.00180029 0.00209733
86.9565 1 0.0344058 0.00333213 0.00881265
87.1564 1 0.0121426 0.00713211 0.00762843
87.3563 1 0.0235793 0.000641841 0.0111722
87.5562 1 0.0534711 0.000955894 0.0291285
87.7561 1 0.268629 0.12189 0.542009
87.956 1 0.0425293 0.00625156 0.00306146
88.1559 1 0.0370297 0.00245878 0.00447569
88.3558 1 0.0382021 0.00164932 0.012506
88.5557 1 0.0886848 0.0116136 0.0634604
88.7556 1 0.10846 0.00140534 0.0253435
88.9555 1 0.0256566 0.00154134 0.00812239
89.1554 1 0.0509149 0.0018 0.00504915
89.3553 1 0.0519629 0.00792985 0.0562167
89.5552 1 0.0563554 0.00111012 0.0114064
89.7551 1 0.0350053 0.00487777 0.0582831
89.955 1 0.0124027 0.00482192 0.0396761
90.1549 1 0.401262 0.0307472 0.204122
90.3548 1 0.115894 0.00629064 0.179793
90.5547 1 0.0255114 0.00412194 0.0258747
90.7546 1 0.0425024 0.00135791 0.0124145
90.9545 1 0.0320346 0.00242055 0.0260479
91.1544 1 0.0162005 0.00285679 0.0385238
91.3543 1 0.122066 0.0251544 0.0365259
91.5542 1 0.0695708 0.00409489 0.00377483
91.7541 1 0.0239498 0.00315692 0.00966933
91.954 1 0.0608857 0.0116128 0.0471657
92.1539 1 0.125095 0.00772108 0.0209394
92.3538 1 0.044171 0.00818454 0.0346497
92.5537 1 0.0335898 0.0032179 0.0107079
92.7536 1 0.101817 0.0225611 0.0843285
92.9535 1 0.066385 0.01345 0.0299714
93.1534 1 0.012001 0.00184231 0.0145158
93.3533 1 0.0472823 0.003446 0.0104707
93.5532 1 0.0428657 0.00373562 0.0210291
93.7531 1 0.0305877 0.0045475 0.00610313
93.953 1 0.0723443 0.0058643 0.00263909
94.1529 1 0.0327897 0.00764366 0.00704406
94.3528 1 0.072715 0.0152729 0.00614487
94.5527 1 0.0194979 0.00406356 0.0040456
94.7526 1 0.0613333 0.0212859 0.00231248
94.9525 1 0.0122988 0.00299056 0.00234943
95.1524 1 0.107209 0.00815236 0.0141574
95.3523 1 0.0280135 0.00685105 0.00504382
95.5522 1 0.00974528 0.000236218 0.00310519
95.7521 1 0.0111122 0.00163761 0.00400311
95.952 1 0.0728945 0.0101814 0.00813584
96.1519 1 0.018047 0.00899864 0.0185822
96.3518 1 0.0456992 0.00412877 0.00789678
96.5517 1 0.0250016 0.00400013 0.00736563
96.7516 1 0.071601 0.00714647 0.0149914
96.9515 1 0.0984218 0.0443265 0.0422797
97.1514 1 0.0166792 0.00222219 0.0107518
97.3513 1 0.0578751 0.00148339 0.00901734
97.5512 1 0.0229991 0.0056066 0.0138686
97.7511 1 0.014167 0.00176428 0.0122151
97.951 1 0.0298308 0.00727414 0.0320632
98.1509 1 0.0252134 0.00355112 0.0164553
98.3508 1 0.02111 0.00389198 0.0228442
98.5507 1 0.0218804 0.0104709 0.0117565
98.7506 1 0.0418227 0.0073769 0.0340253
98.9505 1 0.0431489 0.0139728 0.0491891
99.1504 1 0.0394685 0.00398415 0.0198857
99.3503 1 0.0554246 0.00955269 0.0213553
99.5502 1 0.0127874 0.00363038 0.0043774
99.7501 1 0.0216209 0.00320235 0.0125629
99.95 1 0.0316259 0.00284423 0.00714392
