# Generated from ../data/13JUL2013/024.dat
freq T_s gyro_x steer v
11.5884 1 0.0251707 0.00670196 0.000300871
11.7882 1 0.019364 0.00835445 0.00158302
11.988 1 0.0258422 0.00737132 0.00151188
12.1878 1 0.0198774 0.00364025 0.000181956
12.3876 1 0.0222772 0.00859746 0.000386687
12.5874 1 0.0211626 0.00257777 0.000505081
12.7872 1 0.0226799 0.00393973 0.00123746
12.987 1 0.0261026 0.00184745 0.000631379
13.1868 1 0.0233328 0.00107139 8.78085e-05
13.3866 1 0.0261173 0.000788827 8.32663e-05
13.5864 1 0.0256982 0.000406774 0.000293931
13.7862 1 0.0274358 0.000544285 0.000363892
13.986 1 0.028541 0.000396492 0.000149616
14.1858 1 0.030614 0.00158194 0.000234285
14.3856 1 0.030654 0.0011359 0.000145588
14.5854 1 0.0397202 0.00172143 0.000672425
14.7852 1 0.0942381 0.0112148 0.00754034
14.985 1 0.0318657 0.00219139 0.000584141
15.1848 1 0.0302854 0.00523833 0.00155045
15.3846 1 0.0310624 0.00714806 0.00330033
15.5844 1 0.0346023 0.00637026 0.00404068
15.7842 1 0.0271488 0.00485102 0.00469182
15.984 1 0.0204811 0.00581723 0.00606818
16.1838 1 0.0537613 0.00933918 0.0147741
16.3836 1 0.0411407 0.0109305 0.0114594
16.5834 1 0.0176463 0.00935809 0.00801606
16.7832 1 0.0593257 0.0148515 0.0154692
16.983 1 0.0363526 0.0112787 0.017188
17.1828 1 0.0256723 0.00900768 0.0106073
17.3826 1 0.0429297 0.0116733 0.0126774
17.5824 1 0.0302852 0.0110834 0.0174051
17.7822 1 0.033899 0.0134109 0.0125355
17.982 1 0.0507199 0.0184459 0.015009
18.1818 1 0.0347281 0.014807 0.00574171
18.3816 1 0.0405771 0.0164719 0.0150944
18.5814 1 0.029334 0.014293 0.0152894
18.7812 1 0.0292807 0.0156967 0.0151882
18.981 1 0.035248 0.0147444 0.0126385
19.1808 1 0.0322386 0.0132199 0.00581102
19.3806 1 0.0559645 0.0298577 0.00437843
19.5804 1 0.0493205 0.0236498 0.0036686
19.7802 1 0.0297795 0.0157619 0.00432187
19.98 1 0.0552925 0.0264497 0.00664974
20.1798 1 0.0582554 0.0224187 0.00349098
20.3796 1 0.0284415 0.0179003 0.0022357
20.5794 1 0.0502195 0.0279639 0.00383018
20.7792 1 0.0413021 0.0223962 0.000871979
20.979 1 0.0270986 0.0162681 0.00232306
21.1788 1 0.0320899 0.0234791 0.00141346
21.3786 1 0.038857 0.0191128 0.00351983
21.5784 1 0.0560915 0.0288199 0.0163486
21.7782 1 0.0610912 0.0301885 0.0131898
21.978 1 0.0553774 0.0330223 0.00800903
22.1778 1 0.0288406 0.016168 0.00318338
22.3776 1 0.0400667 0.0243189 0.0135129
22.5774 1 0.0321527 0.0318848 0.0227691
22.7772 1 0.0563566 0.0337477 0.0147308
22.977 1 0.0295427 0.0209956 0.00630111
23.1768 1 0.0529619 0.0253771 0.0114855
23.3766 1 0.0558688 0.0310368 0.0235074
23.5764 1 0.0181358 0.0128097 0.00753945
23.7762 1 0.0388901 0.0173017 0.00462493
23.976 1 0.0575074 0.0361323 0.0130111
24.1758 1 0.0250988 0.0214636 0.002695
24.3756 1 0.0391955 0.0265806 0.00665745
24.5754 1 0.0152999 0.0111349 0.00304563
24.7752 1 0.0453891 0.0238323 0.0132905
24.975 1 0.030429 0.0247145 0.0102858
25.1748 1 0.0224419 0.0137689 0.00219864
25.3746 1 0.0305512 0.0258685 0.0137314
25.5744 1 0.0141817 0.0155983 0.0112079
25.7742 1 0.0165251 0.0170946 0.00659144
25.974 1 0.0126447 0.00819211 0.00976474
26.1738 1 0.0201525 0.0210793 0.00692392
26.3736 1 0.0119233 0.00701775 0.00486161
26.5734 1 0.0107463 0.00785779 0.0026908
26.7732 1 0.00605401 0.00465437 0.00136367
26.973 1 0.0101656 0.00756715 0.00103172
27.1728 1 0.00618333 0.00489742 0.00167591
27.3726 1 0.00270067 0.00298008 0.00274161
27.5724 1 0.00729311 0.00278636 0.000523397
27.7722 1 0.00803223 0.00362542 0.00107929
27.972 1 0.00343173 0.00215315 0.00184948
28.1718 1 0.0199971 0.00734232 0.00335674
28.3716 1 0.0299676 0.00646061 0.00103678
28.5714 1 0.0122053 0.00412231 0.002484
28.7712 1 0.0145743 0.00842876 0.00108203
28.971 1 0.00610973 0.00256924 0.00153824
29.1708 1 0.00389523 0.00283327 0.000433339
29.3706 1 0.000497795 0.00314292 0.000409886
29.5704 1 0.00500349 0.00256071 0.000849177
29.7702 1 0.0149736 0.00663496 0.00255714
29.97 1 0.00371431 0.00311824 0.000909906
30.1698 1 0.024778 0.0123134 0.00368215
30.3696 1 0.0250535 0.0169733 0.010182
30.5694 1 0.00853798 0.00469264 0.000875837
30.7692 1 0.138175 0.136756 0.0541448
30.969 1 0.0466068 0.0153785 0.00718318
31.1688 1 0.0169764 0.0104394 0.00194459
31.3686 1 0.0593251 0.0294588 0.00859036
31.5684 1 0.076342 0.0198636 0.00532946
31.7682 1 0.0190254 0.0390858 0.012511
31.968 1 0.0281999 0.0136118 0.00510277
32.1678 1 0.0378896 0.0159666 0.00911507
32.3676 1 0.0347875 0.0181597 0.00488223
32.5674 1 0.14949 0.0683263 0.0358032
32.7672 1 0.0733002 0.0409626 0.0146277
32.967 1 0.0344649 0.0148886 0.00519666
33.1668 1 0.0350855 0.0190062 0.0154588
33.3666 1 0.0446722 0.0408536 0.040431
33.5664 1 0.071903 0.0313803 0.0353043
33.7662 1 0.0287324 0.0113699 0.00837128
33.966 1 0.0184423 0.0175516 0.0192178
34.1658 1 0.0528278 0.0263965 0.0168506
34.3656 1 0.0208645 0.0393183 0.0224999
34.5654 1 0.0179293 0.0176722 0.0191815
34.7652 1 0.0654903 0.0335865 0.0721796
34.965 1 0.0359808 0.0553439 0.106754
35.1648 1 0.0414358 0.0228924 0.0351558
35.3646 1 0.0435672 0.0170137 0.0461026
35.5644 1 0.0337873 0.0153457 0.0151676
35.7642 1 0.0407113 0.0463836 0.0554363
35.964 1 0.0380519 0.0196896 0.0349682
36.1638 1 0.0391194 0.0193784 0.0343782
36.3636 1 0.0269501 0.0548662 0.0959844
36.5634 1 0.0400801 0.0172955 0.0239503
36.7632 1 0.0411356 0.0249388 0.0319829
36.963 1 0.104764 0.0538216 0.0448296
37.1628 1 0.0676209 0.0282499 0.0536251
37.3626 1 0.0618273 0.0283382 0.0631424
37.5624 1 0.109911 0.0590445 0.0923984
37.7622 1 0.0077633 0.0197509 0.0367594
37.962 1 0.0340697 0.024652 0.0537447
38.1618 1 0.0427936 0.0165438 0.0343085
38.3616 1 0.0415925 0.0202277 0.017281
38.5614 1 0.0391565 0.0282708 0.0213431
38.7612 1 0.150705 0.0876588 0.0905223
38.961 1 0.0692552 0.0192582 0.0226771
39.1608 1 0.0221283 0.00939126 0.00494525
39.3606 1 0.0612263 0.0156365 0.00368227
39.5604 1 0.0667182 0.0275792 0.0314267
39.7602 1 0.0321764 0.00907139 0.00315268
39.96 1 0.0643739 0.0290822 0.0128363
40.1598 1 0.0517591 0.0114072 0.00997354
40.3596 1 0.00200826 0.00649221 0.00574194
40.5594 1 0.0193041 0.0066183 0.00277053
40.7592 1 0.0611443 0.0279482 0.00942683
40.959 1 0.0193741 0.0120852 0.00278565
41.1588 1 0.0499832 0.00301307 0.00138659
41.3586 1 0.0325156 0.00483092 0.00106613
41.5584 1 0.0251967 0.00381238 0.00125103
41.7582 1 0.0244598 0.0024967 0.000178938
41.958 1 0.0288151 0.00481331 0.000312019
42.1578 1 0.0216828 0.0017772 1.45478e-05
42.3576 1 0.0351128 0.00208705 0.000346929
42.5574 1 0.0232657 0.00112382 0.000418171
42.7572 1 0.0287393 0.00234712 0.000882246
42.957 1 0.0313084 0.00237448 0.000739372
43.1568 1 0.0319328 0.00262271 0.000608141
43.3566 1 0.0222029 0.000712139 0.000681277
43.5564 1 0.0331948 0.00573502 0.00169407
43.7562 1 0.0355235 0.00469234 0.00111503
43.956 1 0.0546632 0.0205109 0.0209475
44.1558 1 0.0225216 0.01056 0.00796101
44.3556 1 0.0432633 0.009632 0.00786328
44.5554 1 0.00316083 0.0113109 0.00710642
44.7552 1 0.0245821 0.00619027 0.00587356
44.955 1 0.0722952 0.0244571 0.040046
45.1548 1 0.0438943 0.0129652 0.0228775
45.3546 1 0.0254273 0.0207956 0.0351941
45.5544 1 0.0229345 0.00665345 0.0087873
45.7542 1 0.0469533 0.0157664 0.00899757
45.954 1 0.0464518 0.0134031 0.0123837
46.1538 1 0.0362054 0.00927106 0.0113011
46.3536 1 0.0747179 0.0317924 0.0195758
46.5534 1 0.0679967 0.0483882 0.0235753
46.7532 1 0.0474484 0.0132735 0.0351697
46.953 1 0.0197634 0.0342177 0.0300217
47.1528 1 0.0595281 0.0486361 0.0351267
47.3526 1 0.0655788 0.02095 0.0150927
47.5524 1 0.0542765 0.0188962 0.0305273
47.7522 1 0.0248054 0.0448853 0.0534932
47.952 1 0.0227312 0.0253937 0.0216354
48.1518 1 0.0930139 0.0274543 0.0209342
48.3516 1 0.051709 0.0221491 0.00993958
48.5514 1 0.0618104 0.0205651 0.0230818
48.7512 1 0.0975395 0.0414234 0.0393105
48.951 1 0.323717 0.253871 0.12894
49.1508 1 0.033431 0.0360446 0.0147407
49.3506 1 0.0586172 0.0356302 0.0540753
49.5504 1 0.0430464 0.0205352 0.0145236
49.7502 1 0.0351291 0.0206895 0.0125201
49.95 1 0.0380301 0.0449152 0.0241972
50.1498 1 0.0128887 0.0246128 0.0280888
50.3496 1 0.0433872 0.0422308 0.0359255
50.5494 1 0.0579597 0.0350651 0.0114888
50.7492 1 0.0595342 0.019938 0.00479641
50.949 1 0.0348529 0.0484452 0.0185348
51.1488 1 0.10536 0.0350334 0.00374762
51.3486 1 0.0543545 0.0173726 0.0018276
51.5484 1 0.0307651 0.0154745 0.00179514
51.7482 1 0.0343842 0.0416979 0.00999407
51.948 1 0.0266403 0.0159635 0.0026638
52.1478 1 0.0841221 0.0306408 0.00426087
52.3476 1 0.0320422 0.0201126 0.00490802
52.5474 1 0.148979 0.0655748 0.0111139
52.7472 1 0.0215712 0.0181602 0.00245432
52.947 1 0.0646685 0.0167722 0.00144343
53.1468 1 0.0108067 0.0139843 0.00428992
53.3466 1 0.0685935 0.0225016 0.00831765
53.5464 1 0.016601 0.0181491 0.00101499
53.7462 1 0.00860904 0.0394978 0.00975223
53.9461 1 0.00762711 0.0135094 0.0039854
54.1459 1 0.011077 0.00722272 0.00537805
54.3457 1 0.0270441 0.0176032 0.0084546
54.5455 1 0.0301774 0.00680386 0.00415708
54.7453 1 0.0768174 0.0321367 0.0235738
54.9451 1 0.0037983 0.00576016 0.00357335
55.1449 1 0.0169703 0.00390037 0.00416156
55.3447 1 0.010244 0.0107959 0.0102701
55.5445 1 0.0209826 0.0100054 0.0114623
55.7443 1 0.0100857 0.00653008 0.00274472
55.9441 1 0.0117177 0.00780864 0.0010217
56.1439 1 0.0343857 0.00436939 0.003465
56.3437 1 0.0195087 0.00643634 0.00353128
56.5435 1 0.0591232 0.00731289 0.00369438
56.7433 1 0.0579693 0.005901 0.00473173
56.9431 1 0.0462191 0.00772263 0.0101356
57.1429 1 0.0288875 0.00153591 0.00412255
57.3427 1 0.0241889 0.0105611 0.0077016
57.5425 1 0.0330379 0.00318993 0.00297488
57.7423 1 0.0180137 0.00655236 0.00300313
57.9421 1 0.0284495 0.00504596 0.00365946
58.1419 1 0.024576 0.00306053 0.0084312
58.3417 1 0.020499 0.00569916 0.0060562
58.5415 1 0.0199057 0.007527 0.00325943
58.7413 1 0.0539148 0.0164779 0.01728
58.9411 1 0.047275 0.00837839 0.00672123
59.1409 1 0.0366394 0.0157945 0.0120356
59.3407 1 0.211517 0.0515301 0.0329973
59.5405 1 0.029356 0.0108466 0.00623984
59.7403 1 0.0223194 0.0150621 0.0149198
59.9401 1 0.121999 0.0319548 0.0300448
60.1399 1 0.0213948 0.0175215 0.0166241
60.3397 1 0.00230645 0.0220209 0.0300243
60.5395 1 0.035284 0.014321 0.00438535
60.7393 1 0.0261355 0.015943 0.00786135
60.9391 1 0.0354313 0.0442242 0.0261231
61.1389 1 0.0546082 0.0204901 0.0178822
61.3387 1 0.0481923 0.0278065 0.00608896
61.5385 1 0.0540061 0.0335456 0.00890292
61.7383 1 0.0676086 0.0260193 0.0130401
61.9381 1 0.0578047 0.0338636 0.0188941
62.1379 1 0.131322 0.0444366 0.0052338
62.3377 1 0.038085 0.0149399 0.00155749
62.5375 1 0.0230878 0.0157377 0.003422
62.7373 1 0.0747926 0.0229895 0.001149
62.9371 1 0.0774884 0.0432612 0.0109112
63.1369 1 0.0267323 0.0177132 0.00230677
63.3367 1 0.0402931 0.0470162 0.00541067
63.5365 1 0.0669533 0.0191408 0.00792636
63.7363 1 0.0445892 0.0208993 0.00505146
63.9361 1 0.0351978 0.0292707 0.0111615
64.1359 1 0.63578 0.327755 0.0616681
64.3357 1 0.0199841 0.0290499 0.0143417
64.5355 1 0.0700061 0.067142 0.0154236
64.7353 1 0.0164824 0.0336333 0.00815309
64.9351 1 0.0237896 0.0228055 0.0156559
65.1349 1 0.0600501 0.0273515 0.0101696
65.3347 1 0.0290107 0.0126383 0.00340797
65.5345 1 0.0332359 0.035936 0.00881521
65.7343 1 0.0332483 0.02179 0.0156707
65.9341 1 0.0408634 0.011286 0.0052123
66.1339 1 0.0444087 0.0168089 0.011427
66.3337 1 0.0226175 0.0120212 0.00947639
66.5335 1 0.0364485 0.00924822 0.00555739
66.7333 1 0.0426172 0.0114965 0.0183678
66.9331 1 0.0695337 0.0208335 0.0233618
67.1329 1 0.030485 0.00613946 0.00628016
67.3327 1 0.0318725 0.00987334 0.0173368
67.5325 1 0.0356862 0.0189698 0.023956
67.7323 1 0.0639246 0.0144352 0.0174574
67.9321 1 0.0965671 0.0499533 0.02469
68.1319 1 0.15018 0.029799 0.0200344
68.3317 1 0.0751077 0.0221301 0.0214908
68.5315 1 0.0615858 0.0196597 0.0314622
68.7313 1 0.140042 0.0229974 0.0308442
68.9311 1 0.107589 0.0202289 0.0440754
69.1309 1 0.0517873 0.0172809 0.00702548
69.3307 1 0.0633341 0.0102089 0.00371949
69.5305 1 0.0335295 0.0193707 0.00640913
69.7303 1 0.0529606 0.0051725 0.00202749
69.9301 1 0.0171387 0.0128955 0.00645712
70.1299 1 0.0433911 0.00622918 0.0016747
70.3297 1 0.0586208 0.00289634 0.00106739
70.5295 1 0.0353516 0.00470457 0.00327653
70.7293 1 0.0846694 0.0100327 0.00352331
70.9291 1 0.0671106 0.00591 0.00241573
71.1289 1 0.0823095 0.00655509 0.0015065
71.3287 1 0.0419064 0.00619555 0.00380769
71.5285 1 0.0604228 0.00342396 0.00196046
71.7283 1 0.11286 0.00944943 0.0113606
71.9281 1 0.0554907 0.00380777 0.00213971
72.1279 1 0.0596398 0.00485569 0.00195366
72.3277 1 0.077687 0.0107086 0.0013802
72.5275 1 0.14918 0.0310126 0.00142071
72.7273 1 0.110598 0.0212369 0.00417425
72.9271 1 0.196119 0.0313112 0.00364909
73.1269 1 0.0830113 0.0196826 0.00355526
73.3267 1 0.0160381 0.0140403 0.00328999
73.5265 1 0.046462 0.0202688 0.00313354
73.7263 1 0.0518179 0.0166844 0.00534136
73.9261 1 0.0626384 0.0240135 0.00340078
74.1259 1 0.0404823 0.0118171 0.00242864
74.3257 1 0.0491006 0.0189535 0.00707546
74.5255 1 0.100519 0.0404639 0.0123789
74.7253 1 0.194068 0.0644907 0.0200505
74.9251 1 0.127769 0.031812 0.0120106
75.1249 1 0.116623 0.0348909 0.0179256
75.3247 1 0.156885 0.0633971 0.0227232
75.5245 1 0.195732 0.0464431 0.0189981
75.7243 1 0.0302902 0.0214665 0.0147319
75.9241 1 0.0210975 0.0319748 0.00607768
76.1239 1 0.138367 0.031225 0.0147061
76.3237 1 0.0309805 0.0184074 0.00922685
76.5235 1 0.0483335 0.0168626 0.00787163
76.7233 1 0.141378 0.0860429 0.0193965
76.9231 1 0.0519433 0.0299614 0.009672
77.1229 1 0.10017 0.0362126 0.02069
77.3227 1 0.0622736 0.026719 0.0193938
77.5225 1 0.0336445 0.0307751 0.0312441
77.7223 1 0.0157532 0.0272328 0.0234119
77.9221 1 0.0892992 0.0189829 0.010863
78.1219 1 0.0708496 0.0191732 0.0120229
78.3217 1 0.171949 0.0455476 0.0453192
78.5215 1 0.0638192 0.0338143 0.0380645
78.7213 1 0.0729054 0.0178671 0.0137044
78.9211 1 0.059836 0.0212652 0.0277774
79.1209 1 0.0597541 0.0314052 0.0248193
79.3207 1 0.050007 0.030022 0.010188
79.5205 1 0.0142603 0.0249488 0.0127407
79.7203 1 0.0532448 0.0151656 0.00635574
79.9201 1 0.10805 0.0321877 0.0143161
80.1199 1 0.0399993 0.0171317 0.0191795
80.3197 1 0.138425 0.0574764 0.0645248
80.5195 1 0.092123 0.0253464 0.00979747
80.7193 1 0.228063 0.08301 0.0904984
80.9191 1 0.091141 0.0390088 0.00625492
81.1189 1 0.0990867 0.0344573 0.0666152
81.3187 1 0.166966 0.0222377 0.00247159
81.5185 1 0.14909 0.0238254 0.023611
81.7183 1 0.0353418 0.0143906 0.00394781
81.9181 1 0.0365287 0.0139631 0.00733462
82.1179 1 0.0580783 0.0288472 0.0118225
82.3177 1 0.0455399 0.00634176 0.000728212
82.5175 1 0.0515659 0.0134559 0.00176704
82.7173 1 0.0721981 0.0149869 0.0120144
82.9171 1 0.0492837 0.00707431 0.00266493
83.1169 1 0.0693309 0.011564 0.00175023
83.3167 1 0.0833924 0.00891569 0.00123583
83.5165 1 0.0571347 0.0109777 0.00331153
83.7163 1 0.113411 0.0459703 0.0043077
83.9161 1 0.0630099 0.0168415 0.00145448
84.1159 1 0.115244 0.0438855 0.00313345
84.3157 1 0.0892499 0.017614 0.00117602
84.5155 1 0.348095 0.0536699 0.00579146
84.7153 1 0.744694 0.0979592 0.00761277
84.9151 1 0.530114 0.0640779 0.00790844
85.1149 1 0.13274 0.0177044 0.00227908
85.3147 1 0.0631936 0.00716702 0.00283935
85.5145 1 0.0418709 0.00789402 0.00271524
85.7143 1 0.0376549 0.0126934 0.0043434
85.9141 1 0.00719358 0.0132945 0.00575526
86.1139 1 0.00917892 0.0132158 0.00452361
86.3137 1 0.0872562 0.0306637 0.0387992
86.5135 1 0.0229748 0.00613948 0.00268547
86.7133 1 0.0304577 0.0109756 0.00223905
86.9131 1 0.0348724 0.011404 0.009756
87.1129 1 0.0347792 0.00971414 0.0093687
87.3127 1 0.0466988 0.0176275 0.0118155
87.5125 1 0.117159 0.0312995 0.0312743
87.7123 1 0.0249159 0.0236751 0.0280678
87.9121 1 0.0316138 0.010313 0.0205632
88.1119 1 0.0330305 0.0243447 0.0236457
88.3117 1 0.0301799 0.0125784 0.0166306
88.5115 1 0.0383605 0.0174409 0.00350385
88.7113 1 0.0500457 0.00952105 0.015507
88.9111 1 0.0376304 0.0090043 0.0128973
89.1109 1 0.0314709 0.0123262 0.0124464
89.3107 1 0.0197845 0.0139471 0.00818943
89.5105 1 0.022657 0.0213856 0.0318307
89.7103 1 0.0536043 0.0303033 0.0421132
89.9101 1 0.026922 0.0237125 0.025509
90.1099 1 0.00800592 0.044024 0.0110851
90.3097 1 0.0267517 0.0258853 0.0092053
90.5095 1 0.0473262 0.0164542 0.0235315
90.7093 1 0.137926 0.0295905 0.0326401
90.9091 1 0.0514357 0.0297943 0.0497572
91.1089 1 0.0553958 0.0193242 0.0117439
91.3087 1 0.226591 0.0993594 0.0328908
91.5085 1 0.0568925 0.0293707 0.0526869
91.7083 1 0.0182207 0.0373092 0.0218787
91.9081 1 0.0651041 0.0212112 0.0227766
92.1079 1 0.0599142 0.020627 0.0218001
92.3077 1 0.0357758 0.0202432 0.00852731
92.5075 1 0.0931892 0.0339789 0.00341089
92.7073 1 0.0251717 0.0118652 0.0115969
92.9071 1 0.0317435 0.0315113 0.013226
93.1069 1 0.0744977 0.036356 0.0194097
93.3067 1 0.160211 0.0704517 0.0268711
93.5065 1 0.0481582 0.0224489 0.0118943
93.7063 1 0.0425042 0.0211391 0.00432344
93.9061 1 0.030984 0.0136228 0.00441877
94.1059 1 0.0378045 0.0247464 0.00293778
94.3057 1 0.0212946 0.0162023 0.00468542
94.5055 1 0.0856824 0.0269237 0.00449929
94.7053 1 0.0400415 0.0182483 0.00293513
94.9051 1 0.0306778 0.015139 0.00262459
95.1049 1 0.0917911 0.0401951 0.00945702
95.3047 1 0.0377755 0.0219132 0.00496809
95.5045 1 0.0506836 0.0195159 0.00133093
95.7043 1 0.0254396 0.0247069 0.00538061
95.9041 1 0.0210651 0.017119 0.00290663
96.1039 1 0.0845852 0.0409995 0.0106232
96.3037 1 0.0923528 0.0562865 0.0122085
96.5035 1 0.0484553 0.0414132 0.0325062
96.7033 1 0.025595 0.0224528 0.0176228
96.9031 1 0.0503747 0.0280773 0.0124435
97.1029 1 0.0402036 0.0128329 0.0152535
97.3027 1 0.0309352 0.016849 0.00764731
97.5025 1 0.0451569 0.034853 0.0297179
97.7023 1 0.0223757 0.0166461 0.00479031
97.9021 1 0.0173134 0.00788314 0.00994734
98.1019 1 0.101844 0.0255434 0.0232044
98.3017 1 0.00996185 0.0305222 0.0301901
98.5015 1 0.0187053 0.0136019 0.0305644
98.7013 1 0.0928945 0.0232055 0.0106626
98.9011 1 0.0630129 0.0129458 0.00947338
99.1009 1 0.0714646 0.0164596 0.0162969
99.3007 1 0.0703093 0.0222242 0.007356
99.5005 1 0.0165649 0.00734277 0.00631584
99.7003 1 0.0418294 0.0234901 0.00314006
99.9001 1 0.0453453 0.0117182 0.00577472
