# Generated from ../data/13JUL2013/025.dat
freq T_s gyro_x steer v
6.09847 1 0.0255446 0.0368559 0.109499
6.14846 1 0.0332238 0.0466682 0.0887991
6.19845 1 0.0276991 0.128576 0.3882
6.24844 1 0.0271963 0.0509599 0.20897
6.29842 1 0.0294235 0.0397664 0.147652
6.34841 1 0.0337017 0.027373 0.0687824
6.3984 1 0.0243076 0.0288007 0.148679
6.44839 1 0.0332716 0.0149618 0.115947
6.49837 1 0.0343094 0.0167398 0.11731
6.54836 1 0.0341518 0.00922586 0.0998688
6.59835 1 0.0290643 0.0146347 0.0289914
6.64834 1 0.0195352 0.0858021 0.0978472
6.69832 1 0.0396533 0.0841064 0.407239
6.74831 1 0.0259499 0.0538737 0.327608
6.7983 1 0.0291113 0.028451 0.0155035
6.84829 1 0.0412792 0.0655746 0.118555
6.89827 1 0.0265316 0.0345626 0.0755495
6.94826 1 0.0345688 0.0815713 0.150054
6.99825 1 0.0358418 0.0217235 0.0458907
7.04824 1 0.0252589 0.0303614 0.106281
7.09822 1 0.0332421 0.0570453 0.260039
7.14821 1 0.0344325 0.0300022 0.157722
7.1982 1 0.0302722 0.0232848 0.0373972
7.24819 1 0.0262109 0.0327121 0.207311
7.29817 1 0.0324582 0.0180517 0.0764757
7.34816 1 0.0295371 0.0127364 0.0109411
7.39815 1 0.0344576 0.0174099 0.0368742
7.44814 1 0.0321715 0.00918715 0.00929195
7.49812 1 0.0330462 0.0128985 0.0487082
7.54811 1 0.0390645 0.0296565 0.0908466
7.5981 1 0.0383153 0.0232857 0.0342466
7.64809 1 0.0353238 0.0238454 0.0269617
7.69807 1 0.0334325 0.110799 0.13713
7.74806 1 0.0298864 0.0377372 0.238768
7.79805 1 0.0416255 0.0394978 0.162687
7.84804 1 0.0441744 0.0406757 0.0859812
7.89802 1 0.0325982 0.028929 0.0475028
7.94801 1 0.0313511 0.0279365 0.0240803
7.998 1 0.0464066 0.102975 0.320011
8.04799 1 0.0377961 0.0456685 0.120226
8.09797 1 0.0284708 0.0310584 0.0653287
8.14796 1 0.0296677 0.0193606 0.0166111
8.19795 1 0.0341453 0.0173981 0.0255731
8.24794 1 0.0376896 0.0192374 0.0851417
8.29792 1 0.0312531 0.01134 0.0116909
8.34791 1 0.0322586 0.0341161 0.0459146
8.3979 1 0.0373614 0.0370062 0.135956
8.44789 1 0.0415576 0.0341547 0.137443
8.49787 1 0.0456156 0.0573383 0.0783032
8.54786 1 0.0372655 0.0310195 0.0688485
8.59785 1 0.0356789 0.137303 0.17708
8.64784 1 0.0255815 0.0572699 0.116778
8.69782 1 0.0253445 0.037752 0.113865
8.74781 1 0.0376042 0.0282361 0.0933045
8.7978 1 0.0399965 0.108542 0.278647
8.84779 1 0.0265341 0.0457989 0.111271
8.89777 1 0.0269559 0.0318786 0.123004
8.94776 1 0.0332761 0.0140195 0.0769317
8.99775 1 0.031877 0.0326579 0.0817874
9.04774 1 0.0297823 0.019095 0.0704739
9.09772 1 0.0297613 0.040916 0.0442384
9.14771 1 0.0320612 0.025462 0.033864
9.1977 1 0.0384498 0.0174188 0.0706989
9.24769 1 0.0298586 0.0344495 0.0830698
9.29767 1 0.034308 0.028567 0.0435386
9.34766 1 0.0127758 0.0665128 0.12624
9.39765 1 0.0338717 0.00982886 0.0261276
9.44764 1 0.0398762 0.0397608 0.0330776
9.49762 1 0.0424786 0.0363178 0.0631422
9.54761 1 0.0424707 0.0272717 0.020894
9.5976 1 0.0360062 0.0220224 0.0466132
9.64759 1 0.031301 0.0377761 0.0858417
9.69757 1 0.047701 0.0443485 0.0540035
9.74756 1 0.0432947 0.0290383 0.0479675
9.79755 1 0.046743 0.0531265 0.0677073
9.84754 1 0.0407497 0.0341049 0.0594741
9.89752 1 0.0463409 0.0526637 0.0958115
9.94751 1 0.0486471 0.0571583 0.0757961
9.9975 1 0.0559072 0.0772181 0.131699
10.0475 1 0.0414885 0.0168632 0.0214782
10.0975 1 0.0398107 0.0221342 0.0392689
10.1475 1 0.0405568 0.0126458 0.0178855
10.1974 1 0.0455961 0.0317489 0.0599759
10.2474 1 0.0396746 0.0137454 0.021672
10.2974 1 0.0324028 0.0303095 0.0723799
10.3474 1 0.0490475 0.0585251 0.130929
10.3974 1 0.0394444 0.021491 0.029696
10.4474 1 0.0413274 0.0197621 0.0345831
10.4974 1 0.0411843 0.0239127 0.0463301
10.5474 1 0.0782807 0.262071 0.434808
10.5973 1 0.0364326 0.0348764 0.0593625
10.6473 1 0.0373511 0.0137467 0.0266645
10.6973 1 0.0453008 0.0392999 0.0632785
10.7473 1 0.0385571 0.0160647 0.0308017
10.7973 1 0.0381817 0.0123407 0.025538
10.8473 1 0.0373297 0.0141006 0.0242062
10.8973 1 0.0347812 0.0286444 0.0578292
10.9473 1 0.0439681 0.0192774 0.0287817
10.9972 1 0.0425045 0.0140925 0.0179503
11.0472 1 0.0435081 0.0265817 0.044424
11.0972 1 0.0421682 0.0126889 0.0174387
11.1472 1 0.0397639 0.00888489 0.00421884
11.1972 1 0.0427378 0.0120337 0.0218106
11.2472 1 0.0397907 0.00416037 0.00461831
11.2972 1 0.0455337 0.0309245 0.0704473
11.3472 1 0.0375774 0.0153799 0.0221653
11.3971 1 0.0438227 0.0311421 0.0467868
11.4471 1 0.0431115 0.0150465 0.030991
11.4971 1 0.034964 0.0276994 0.0118513
11.5471 1 0.0612822 0.0796732 0.0822877
11.5971 1 0.0340766 0.0343536 0.081532
11.6471 1 0.040933 0.0105856 0.0155671
11.6971 1 0.037808 0.0200133 0.0260225
11.7471 1 0.0398422 0.0154385 0.00455182
11.797 1 0.0397528 0.0178494 0.0173076
11.847 1 0.0395628 0.00731348 0.00915283
11.897 1 0.0489322 0.0597804 0.197291
11.947 1 0.0436988 0.0127557 0.0327027
11.997 1 0.101973 0.270563 0.460813
12.047 1 0.0265316 0.0751751 0.0367161
12.097 1 0.0427973 0.0122311 0.0271451
12.147 1 0.0441147 0.00826618 0.0346456
12.1969 1 0.0426459 0.00717597 0.0109767
12.2469 1 0.0450321 0.0222188 0.0309769
12.2969 1 0.0413703 0.013076 0.0126379
12.3469 1 0.0428597 0.015744 0.0311504
12.3969 1 0.0428687 0.00838355 0.0396085
12.4469 1 0.0449093 0.00834153 0.00617159
12.4969 1 0.0442792 0.00722583 0.0197027
12.5469 1 0.0402203 0.00931771 0.0496804
12.5968 1 0.0355936 0.0299745 0.0822396
12.6468 1 0.0446201 0.00555406 0.0055814
12.6968 1 0.0435505 0.00327409 0.00446279
12.7468 1 0.0414261 0.00780486 0.0256462
12.7968 1 0.0426036 0.00372293 0.00919491
12.8468 1 0.044222 0.0102561 0.0280357
12.8968 1 0.0382667 0.0317546 0.132301
12.9468 1 0.0426904 0.00576487 0.0220164
12.9967 1 0.0423167 0.00717137 0.00692745
13.0467 1 0.0441452 0.00437202 0.0235782
13.0967 1 0.0465595 0.00952251 0.0335377
13.1467 1 0.0492915 0.0245904 0.0528403
13.1967 1 0.0434603 0.0125228 0.0756254
13.2467 1 0.0474484 0.0114552 0.0811019
13.2967 1 0.0473303 0.0119214 0.0173287
13.3467 1 0.0433565 0.0165741 0.0985561
13.3966 1 0.0502062 0.0199836 0.0314433
13.4466 1 0.0497817 0.0161966 0.0430073
13.4966 1 0.046435 0.00643186 0.0374856
13.5466 1 0.0418891 0.0182691 0.110391
13.5966 1 0.0462324 0.00671773 0.0743401
13.6466 1 0.0451452 0.0057869 0.029074
13.6966 1 0.0460505 0.00422111 0.0125021
13.7466 1 0.0450432 0.00581651 0.0359356
13.7965 1 0.0443738 0.00858052 0.0148571
13.8465 1 0.0451967 0.00572494 0.0419709
13.8965 1 0.0445118 0.0114083 0.0454257
13.9465 1 0.0474443 0.0204938 0.0332595
13.9965 1 0.0448667 0.00421357 0.0176121
14.0465 1 0.0471848 0.00517697 0.0358484
14.0965 1 0.0480474 0.00583037 0.005756
14.1465 1 0.0454959 0.00761683 0.0112094
14.1964 1 0.0482133 0.00871408 0.0974092
14.2464 1 0.0441486 0.0115964 0.0792931
14.2964 1 0.0442873 0.0139731 0.0919951
14.3464 1 0.0525327 0.0272426 0.0159057
14.3964 1 0.043333 0.0113854 0.102847
14.4464 1 0.0448893 0.00664788 0.0185883
14.4964 1 0.0487108 0.0067107 0.0187404
14.5464 1 0.0419987 0.0164283 0.0214265
14.5963 1 0.0461831 0.00285938 0.0338469
14.6463 1 0.0474836 0.00184487 0.00798641
14.6963 1 0.0495052 0.00640583 0.0299215
14.7463 1 0.0472657 0.0032573 0.0197868
14.7963 1 0.0478219 0.0032932 0.0226917
14.8463 1 0.0478668 0.00771649 0.030643
14.8963 1 0.048286 0.00290507 0.01583
14.9463 1 0.0481306 0.00209042 0.0166612
14.9962 1 0.0498188 0.00429388 0.0268278
15.0462 1 0.0495235 0.00664111 0.0263226
15.0962 1 0.0502823 0.00540521 0.0155794
15.1462 1 0.0508336 0.00537928 0.0678447
15.1962 1 0.0485337 0.00531073 0.0214794
15.2462 1 0.0479431 0.00821059 0.0556644
15.2962 1 0.0498093 0.00703992 0.0338583
15.3462 1 0.0501594 0.0178461 0.229551
15.3961 1 0.0495251 0.00472173 0.0481774
15.4461 1 0.0488087 0.00249494 0.0332114
15.4961 1 0.0488219 0.00238477 0.00882245
15.5461 1 0.0491713 0.00310038 0.0107676
15.5961 1 0.0496456 0.00827817 0.0363261
15.6461 1 0.0495814 0.00694116 0.026603
15.6961 1 0.0500943 0.00501394 0.020266
15.7461 1 0.0501528 0.00583117 0.0105248
15.796 1 0.0583825 0.100883 0.532952
15.846 1 0.0502298 0.00253964 0.00397403
15.896 1 0.0519301 0.00734045 0.0477093
15.946 1 0.0499526 0.0032081 0.0426337
15.996 1 0.0476006 0.0558695 0.582962
16.046 1 0.0509871 0.0165023 0.0533156
16.096 1 0.0502049 0.00409894 0.0184195
16.146 1 0.0509913 0.00625218 0.0936163
16.1959 1 0.0415398 0.0250809 0.118803
16.2459 1 0.0489549 0.00574565 0.0636185
16.2959 1 0.0497749 0.00931149 0.00895304
16.3459 1 0.0513393 0.00463499 0.0198841
16.3959 1 0.050352 0.00177979 0.00445911
16.4459 1 0.0510149 0.00120193 0.0119039
16.4959 1 0.0513752 0.00222616 0.0312552
16.5459 1 0.0494079 0.049023 0.217695
16.5958 1 0.05223 0.00369051 0.00456778
16.6458 1 0.0519381 0.00330946 0.0297299
16.6958 1 0.0537031 0.0128537 0.0744056
16.7458 1 0.0526738 0.00382981 0.0177757
16.7958 1 0.0528592 0.00170453 0.0121893
16.8458 1 0.0531556 0.00194074 0.0130468
16.8958 1 0.0539933 0.00264991 0.0155497
16.9458 1 0.0550103 0.00757927 0.0421169
16.9957 1 0.0543308 0.00361513 0.0313001
17.0457 1 0.0540956 0.00470716 0.018429
17.0957 1 0.0453143 0.0321926 0.142054
17.1457 1 0.0499308 0.015091 0.18557
17.1957 1 0.055591 0.0115245 0.0908749
17.2457 1 0.059857 0.0153854 0.0862913
17.2957 1 0.0566838 0.0173396 0.0383729
17.3457 1 0.0520016 0.0670616 0.256422
17.3956 1 0.0559254 0.00693672 0.0446631
17.4456 1 0.0578152 0.0177435 0.212741
17.4956 1 0.0583881 0.0165083 0.140991
17.5456 1 0.0571456 0.0187101 0.0949948
17.5956 1 0.0593332 0.0220083 0.178217
17.6456 1 0.055609 0.0140212 0.225841
17.6956 1 0.0499686 0.0341062 0.728158
17.7456 1 0.0575444 0.0134389 0.108023
17.7955 1 0.0540524 0.0130642 0.211363
17.8455 1 0.0563393 0.012195 0.195296
17.8955 1 0.0545785 0.00645979 0.141283
17.9455 1 0.0547784 0.0163991 0.143368
17.9955 1 0.0473474 0.0299643 0.332151
18.0455 1 0.0545346 0.0185149 0.098241
18.0955 1 0.0901259 0.213236 1.2471
18.1455 1 0.0494982 0.0456302 0.452612
18.1954 1 0.0400767 0.0562888 0.49258
18.2454 1 0.0533602 0.0110084 0.0824951
18.2954 1 0.0585338 0.0199294 0.125742
18.3454 1 0.0606263 0.044057 0.423148
18.3954 1 0.062141 0.0341514 0.0550579
18.4454 1 0.0582523 0.0126125 0.100085
18.4954 1 0.0540722 0.0139007 0.201236
18.5454 1 0.0507179 0.035912 0.357018
18.5953 1 0.0612361 0.0316911 0.267447
18.6453 1 0.0585584 0.0189898 0.0244495
18.6953 1 0.0554985 0.0133996 0.0479985
18.7453 1 0.0587605 0.0167739 0.109569
18.7953 1 0.105363 0.183014 0.131723
18.8453 1 0.0607114 0.0176152 0.0532746
18.8953 1 0.0576023 0.018303 0.0758551
18.9453 1 0.0565883 0.0483476 0.29635
18.9952 1 0.0595899 0.0279275 0.104481
19.0452 1 0.0765654 0.108553 0.263701
19.0952 1 0.0541091 0.133222 0.576315
19.1452 1 0.0567512 0.028797 0.0943737
19.1952 1 0.0613809 0.0259639 0.103051
19.2452 1 0.0598271 0.0187475 0.0241358
19.2952 1 0.0544257 0.019852 0.0835061
19.3452 1 0.0629609 0.0295565 0.173244
19.3951 1 0.0592601 0.0130433 0.053853
19.4451 1 0.0565558 0.0220531 0.0432206
19.4951 1 0.0610297 0.0244593 0.0554998
19.5451 1 0.0631807 0.0191095 0.075063
19.5951 1 0.0667224 0.0316529 0.165498
19.6451 1 0.0811803 0.10743 0.460011
19.6951 1 0.064739 0.0341871 0.0782957
19.7451 1 0.0677095 0.0303885 0.0108402
19.795 1 0.0535266 0.0361732 0.06465
19.845 1 0.0530133 0.0334856 0.0385215
19.895 1 0.0569039 0.0615573 0.104206
19.945 1 0.0642934 0.020553 0.075711
19.995 1 0.0523607 0.0406344 0.182346
20.045 1 0.063886 0.0334496 0.187533
20.095 1 0.0723869 0.132793 0.207286
20.145 1 0.0681953 0.0705978 0.104682
20.1949 1 0.0422848 0.127065 0.264858
20.2449 1 0.0626989 0.0313114 0.0676178
20.2949 1 0.0503092 0.0873951 0.157253
20.3449 1 0.0665074 0.0456541 0.105324
20.3949 1 0.0603782 0.0224051 0.0668941
20.4449 1 0.0625262 0.0510402 0.139189
20.4949 1 0.0604425 0.0275115 0.0446396
20.5449 1 0.0641654 0.0183674 0.0410195
20.5948 1 0.0594023 0.0311068 0.0954084
20.6448 1 0.0718188 0.048085 0.1024
20.6948 1 0.0684504 0.025972 0.0600738
20.7448 1 0.0686325 0.067026 0.178742
20.7948 1 0.0650714 0.0322744 0.0719225
20.8448 1 0.061027 0.0363499 0.0743714
20.8948 1 0.0521501 0.0443943 0.10937
20.9448 1 0.0574618 0.0248912 0.0584283
20.9947 1 0.0661555 0.0234072 0.0526069
21.0447 1 0.0600026 0.0144399 0.0415393
21.0947 1 0.0707886 0.0401764 0.0895021
21.1447 1 0.0631285 0.0116907 0.0276608
21.1947 1 0.0636461 0.0182313 0.0481173
21.2447 1 0.0625448 0.00898814 0.0170329
21.2947 1 0.0636729 0.00898916 0.0175488
21.3447 1 0.0580309 0.0243111 0.0493226
21.3946 1 0.0628503 0.0172481 0.0375319
21.4446 1 0.0618459 0.0112495 0.029839
21.4946 1 0.0987602 0.203083 0.473013
21.5446 1 0.0670599 0.0682737 0.169762
21.5946 1 0.0667236 0.0184772 0.0423391
21.6446 1 0.0525655 0.054398 0.0878432
21.6946 1 0.0658106 0.0346212 0.0545682
21.7446 1 0.0657359 0.0150993 0.0484633
21.7945 1 0.0659867 0.0362831 0.10567
21.8445 1 0.0619518 0.0159925 0.0656845
21.8945 1 0.0638265 0.0198421 0.097088
21.9445 1 0.0701348 0.0283271 0.0363505
21.9945 1 0.0691099 0.0295108 0.108919
22.0445 1 0.076766 0.0859701 0.477041
22.0945 1 0.0604683 0.0542501 0.293807
22.1445 1 0.0642712 0.0131559 0.0570613
22.1944 1 0.0813281 0.0865858 0.405345
22.2444 1 0.0676354 0.02185 0.0722188
22.2944 1 0.0639036 0.0550915 0.255404
22.3444 1 0.0698999 0.0285681 0.151135
22.3944 1 0.0599915 0.0362882 0.182602
22.4444 1 0.0661217 0.0227529 0.0212106
22.4944 1 0.068348 0.0649851 0.323178
22.5444 1 0.0584682 0.0350329 0.0954449
22.5943 1 0.0684924 0.014291 0.0349524
22.6443 1 0.0566768 0.0420979 0.0951302
22.6943 1 0.0625093 0.0230869 0.0900881
22.7443 1 0.0704718 0.0233326 0.111878
22.7943 1 0.0735367 0.035809 0.0893674
22.8443 1 0.0776133 0.168243 0.622103
22.8943 1 0.0690748 0.0364931 0.0240787
22.9443 1 0.0652929 0.0213082 0.115725
22.9942 1 0.0645379 0.0167769 0.0476273
23.0442 1 0.0710137 0.037258 0.174765
23.0942 1 0.066532 0.0150355 0.00764311
23.1442 1 0.0707959 0.096123 0.578916
23.1942 1 0.0748243 0.177824 2.24436
23.2442 1 0.0779631 0.049555 0.32512
23.2942 1 0.0708777 0.0769098 0.071877
23.3442 1 0.072907 0.0283337 0.0944773
23.3941 1 0.0646816 0.0692243 0.45801
23.4441 1 0.066612 0.0654829 0.546538
23.4941 1 0.0782172 0.071615 0.194091
23.5441 1 0.0732521 0.0510597 0.387162
23.5941 1 0.0774909 0.0419851 0.182054
23.6441 1 0.0708282 0.0333451 0.134425
23.6941 1 0.0758576 0.107717 0.90742
23.7441 1 0.0702239 0.0203502 0.0467
23.794 1 0.0776495 0.0263294 0.0986376
23.844 1 0.0664056 0.0228993 0.0994766
23.894 1 0.0664543 0.0322075 0.10019
23.944 1 0.0788964 0.0283536 0.207407
23.994 1 0.0980498 0.18048 0.820946
24.044 1 0.0734483 0.0240315 0.112543
24.094 1 0.0679868 0.0183934 0.101401
24.144 1 0.0620218 0.234849 0.997337
24.1939 1 0.0705375 0.0156833 0.0815817
24.2439 1 0.0702955 0.0214045 0.191497
24.2939 1 0.0655806 0.0209607 0.0622005
24.3439 1 0.0725337 0.0229138 0.281883
24.3939 1 0.0629381 0.0416612 0.102563
24.4439 1 0.0769093 0.0428347 0.330933
24.4939 1 0.0740836 0.032 0.445205
24.5439 1 0.0562223 0.0683291 0.531485
24.5938 1 0.0666645 0.0250321 0.228234
24.6438 1 0.0689381 0.0219841 0.0875663
24.6938 1 0.0803591 0.0241306 0.115876
24.7438 1 0.0719117 0.0543685 0.365192
24.7938 1 0.0659753 0.068012 0.103899
24.8438 1 0.0681327 0.0434642 0.49732
24.8938 1 0.0757417 0.0184693 0.223105
24.9438 1 0.0698769 0.0134233 0.122154
24.9937 1 0.0771901 0.0429474 0.576883
25.0437 1 0.0700661 0.037466 0.503775
25.0937 1 0.0764239 0.0213857 0.306504
25.1437 1 0.0667638 0.107593 0.685181
25.1937 1 0.06767 0.0507241 0.390426
25.2437 1 0.0743395 0.0194941 0.137728
25.2937 1 0.0791099 0.0317844 0.537899
25.3437 1 0.0960644 0.0843044 0.612417
25.3936 1 0.0774898 0.0390149 0.224721
25.4436 1 0.0816874 0.0384171 0.143165
25.4936 1 0.0730202 0.023253 0.276482
25.5436 1 0.0789609 0.0280244 0.419003
25.5936 1 0.0757268 0.0194907 0.0571756
25.6436 1 0.0853009 0.0540952 0.476283
25.6936 1 0.0756141 0.02882 0.142167
25.7436 1 0.0755194 0.0124539 0.0535794
25.7935 1 0.0791519 0.0328452 0.256302
25.8435 1 0.0680955 0.0200097 0.156678
25.8935 1 0.0677027 0.0293081 0.0231321
25.9435 1 0.0737696 0.0744772 0.592565
25.9935 1 0.073781 0.0250099 0.319505
26.0435 1 0.0776669 0.0316938 0.259336
26.0935 1 0.0735385 0.0291318 0.0422213
26.1435 1 0.075345 0.0147272 0.0950706
26.1934 1 0.0701063 0.0280913 0.53803
26.2434 1 0.0718116 0.019236 0.0909859
26.2934 1 0.077008 0.0253176 0.36384
26.3434 1 0.0718662 0.0184912 0.508225
26.3934 1 0.0715398 0.0494332 0.53184
26.4434 1 0.084199 0.0301035 0.17951
26.4934 1 0.0807432 0.0204212 0.238136
26.5434 1 0.0719047 0.0233303 0.28635
26.5933 1 0.0786034 0.0289088 0.192827
26.6433 1 0.0792384 0.0268927 0.0912884
26.6933 1 0.1002 0.0799613 0.891581
26.7433 1 0.0795068 0.0193887 0.222422
26.7933 1 0.0559371 0.0707711 0.606817
26.8433 1 0.0665835 0.0355457 0.49459
26.8933 1 0.0946572 0.104842 1.95257
26.9433 1 0.0740466 0.0183844 0.300036
26.9932 1 0.0729463 0.0256124 0.153105
27.0432 1 0.0787861 0.0143709 0.185117
27.0932 1 0.0939946 0.0549728 1.00754
27.1432 1 0.0802745 0.0250002 0.401232
27.1932 1 0.0725423 0.0311539 0.20649
27.2432 1 0.0694115 0.0252962 0.348723
27.2932 1 0.079381 0.0356928 0.661605
27.3432 1 0.0833741 0.0497084 0.910482
27.3931 1 0.0830201 0.0324621 0.376298
27.4431 1 0.0704436 0.037812 0.263065
27.4931 1 0.0755915 0.0236996 0.214596
27.5431 1 0.0717787 0.0210277 0.367244
27.5931 1 0.0812366 0.0153413 0.0825813
27.6431 1 0.0800729 0.0495758 0.222946
27.6931 1 0.0562771 0.0566387 0.18131
27.7431 1 0.0943325 0.0418338 0.10087
27.793 1 0.0836464 0.0226695 0.0747454
27.843 1 0.0869548 0.045226 0.309531
27.893 1 0.0633039 0.0441944 0.141803
27.943 1 0.0715737 0.0720519 0.533048
27.993 1 0.0733119 0.0272207 0.132483
28.043 1 0.0973952 0.0986691 0.137632
28.093 1 0.0811835 0.0225837 0.0752615
28.143 1 0.0892844 0.0372792 0.594308
28.1929 1 0.0881679 0.0252366 0.135884
28.2429 1 0.0926865 0.076066 0.482544
28.2929 1 0.0836773 0.0228441 0.124826
28.3429 1 0.0834218 0.0126226 0.035874
28.3929 1 0.0844281 0.0219105 0.158964
28.4429 1 0.0876436 0.0238321 0.0512998
28.4929 1 0.0685962 0.0357743 0.0818291
28.5429 1 0.0782621 0.0198889 0.134246
28.5928 1 0.0777475 0.083013 0.735011
28.6428 1 0.0752453 0.0193185 0.24319
28.6928 1 0.0969173 0.0865504 0.252647
28.7428 1 0.0629252 0.0651267 0.0711181
28.7928 1 0.0859352 0.0433851 0.164349
28.8428 1 0.0925869 0.0710244 0.143397
28.8928 1 0.0761098 0.0664958 0.234748
