# Generated from ../data/13JUL2013/025.dat
time T_s gyro_x steer v
41.96 -0.0477341 -0.0261958 -0.000628319 1.96462
41.98 -0.211212 -0.0258518 -0.00188496 1.96968
42 -0.103869 -0.0156511 -0.00408407 1.96291
42.02 0.158953 -0.0135863 -0.00596903 1.96574
42.04 0.0933732 -0.0183702 -0.00753982 1.96402
42.06 -0.185538 -0.0242017 -0.00942478 1.96953
42.08 -0.0251889 -0.0117022 -0.0116239 1.96856
42.1 0.119325 -0.0110975 -0.013823 1.97081
42.12 -0.0677324 -0.019239 -0.0153938 1.98173
42.14 -0.0164146 -0.0105859 -0.0169646 1.97597
42.16 0.132318 -0.00809607 -0.0185354 1.98317
42.18 -0.0338408 -0.0160777 -0.0201062 1.98665
42.2 0.0100407 -0.0131814 -0.0219911 1.98512
42.22 0.111858 -0.00967681 -0.0229336 1.97692
42.24 0.0508633 -0.0100997 -0.0235619 1.98596
42.26 -0.0380516 -0.0126974 -0.0245044 1.98061
42.28 0.0708374 -0.0065501 -0.0260752 1.99045
42.3 0.0132728 -0.00665126 -0.027646 1.98663
42.32 0.0295257 -0.00589441 -0.0289027 1.98661
42.34 0.0124853 -0.00906721 -0.0298451 1.99689
42.36 0.0258789 -0.00754981 -0.0307876 1.98592
42.38 0.135053 0.00384613 -0.0320442 1.99418
42.4 0.0264501 -0.00921467 -0.0333009 1.99796
42.42 0.0542371 0.00108315 -0.0348717 1.99557
42.44 0.15848 0.00480608 -0.0358142 1.9936
42.46 0.0912638 -0.00226793 -0.0364425 2.00255
42.48 0.0785587 -0.000281775 -0.0367566 2.00032
42.5 0.238557 0.00946673 -0.037385 1.99717
42.52 0.235921 0.00786503 -0.0380133 2.00132
42.54 0.137769 0.00626061 -0.0383274 2.00818
42.56 0.223642 0.0071533 -0.0383274 2.01694
42.58 0.141089 0.00209279 -0.0380133 2.01359
42.6 0.0840911 0.0062412 -0.0380133 2.00835
42.62 0.210106 0.00801121 -0.0383274 2.01267
42.64 0.121073 0.0037797 -0.0383274 2.0182
42.66 0.171948 0.012023 -0.0386416 2.01395
42.68 0.339483 0.0131085 -0.0386416 2.00247
42.7 0.228557 0.0056167 -0.0386416 2.0085
42.72 0.192513 0.0132239 -0.0383274 2.00674
42.74 0.303133 0.017009 -0.0380133 2.01178
42.76 0.164812 0.00792203 -0.037385 2.01466
42.78 0.119532 0.0118595 -0.037385 2.00519
42.8 0.293173 0.0168456 -0.0370708 2.01609
42.82 0.290716 0.017296 -0.0370708 2.0181
42.84 0.297659 0.0190141 -0.0367566 2.00364
42.86 0.323558 0.0162167 -0.0364425 2.0066
42.88 0.30593 0.0174251 -0.0361283 2.00744
42.9 0.313175 0.0173049 -0.0355 2.01198
42.92 0.340381 0.0199092 -0.0348717 2.01472
42.94 0.280699 0.0148647 -0.0345575 2.0052
42.96 0.306077 0.0227165 -0.0342434 2.00927
42.98 0.349225 0.0201989 -0.033615 2.01042
43 0.286353 0.0201932 -0.0333009 2.00253
43.02 0.350808 0.0192304 -0.0326726 2.00031
43.04 0.282598 0.0175835 -0.0317301 1.99969
43.06 0.27805 0.0227189 -0.0307876 1.99606
43.08 0.425533 0.0252953 -0.0301593 1.99503
43.1 0.392899 0.0217469 -0.0292168 1.9982
43.12 0.304087 0.0195076 -0.0282743 1.99909
43.14 0.375976 0.0245508 -0.0270177 1.99934
43.16 0.408403 0.0220197 -0.0254469 1.99942
43.18 0.230833 0.0188587 -0.0238761 1.99944
43.2 0.395495 0.0300655 -0.0223053 1.99944
43.22 0.441396 0.0228623 -0.0210487 1.99944
43.24 0.233381 0.0126026 -0.0194779 1.99944
43.26 0.184204 0.013987 -0.0179071 1.9947
43.28 0.330778 0.0236383 -0.0163363 1.99811
43.3 0.291729 0.0185938 -0.0150796 1.99655
43.32 0.228208 0.0137066 -0.013823 1.99611
43.34 0.344956 0.0196691 -0.0128805 1.99505
43.36 0.327727 0.0193519 -0.0116239 2.00166
43.38 0.297437 0.0122254 -0.0103673 1.99532
43.4 0.228159 0.0117805 -0.00879646 1.99354
43.42 0.297016 0.0183713 -0.00753982 1.98749
43.44 0.324686 0.0149963 -0.00628319 1.98211
43.46 0.238639 0.00945289 -0.00502655 1.9931
43.48 0.287496 0.0195627 -0.00376991 1.98485
43.5 0.356896 0.0133241 -0.00219911 1.99388
43.52 0.163948 0.00393933 -0.000628319 1.99442
43.54 0.168516 0.00729205 0.000628319 1.99551
43.56 0.295232 0.0152346 0.0015708 1.99013
43.58 0.244417 0.00848441 0.00251327 1.99682
43.6 0.288454 0.0123978 0.00408407 1.98367
43.62 0.377518 0.0138055 0.00565487 1.98786
43.64 0.152856 0.00105299 0.00722566 1.98115
43.66 0.277128 0.0122111 0.0084823 1.98032
43.68 0.339552 0.00603143 0.0100531 1.98231
43.7 0.127632 -0.00132922 0.0116239 1.97813
43.72 0.182138 0.00687807 0.0128805 1.98422
43.74 0.410768 0.00900168 0.0144513 1.98341
43.76 0.164964 -0.00736848 0.0160221 1.98318
43.78 0.129939 0.00196656 0.0169646 1.97966
43.8 0.275594 0.00551029 0.0179071 1.99241
43.82 0.14903 -0.00641017 0.0194779 1.9812
43.84 0.0643874 -0.00840061 0.0207345 1.98939
43.86 0.204149 -0.00167079 0.021677 1.98035
43.88 0.17075 -0.00403351 0.0223053 1.98915
43.9 0.193034 -0.00437919 0.0229336 1.97552
43.92 0.191084 -0.00565947 0.0238761 1.97749
43.94 0.0091809 -0.0147406 0.0245044 1.96855
43.96 0.0732525 -0.00584537 0.0245044 1.97553
43.98 0.209576 -0.00800931 0.0245044 1.97275
44 0.21463 -0.0082748 0.0245044 1.97197
44.02 0.129662 -0.00718926 0.0245044 1.9683
44.04 0.111261 -0.00866303 0.0245044 1.97418
44.06 0.173569 -0.00935289 0.0245044 1.96892
44.08 0.102657 -0.0124423 0.0245044 1.95463
44.1 -0.0803144 -0.0198761 0.0241903 1.95513
44.12 -0.0446583 -0.0133689 0.0238761 1.95304
44.14 0.267945 -0.00507816 0.0235619 1.94647
44.16 0.147907 -0.0172325 0.0235619 1.95491
44.18 -0.124604 -0.0248398 0.0229336 1.95069
44.2 0.0693719 -0.00654423 0.0219911 1.94581
44.22 0.229907 -0.00997531 0.021677 1.94444
44.24 -0.0795216 -0.0281769 0.021677 1.96506
44.26 -0.0521558 -0.0137564 0.0210487 1.9616
44.28 0.115642 -0.0106307 0.0204204 1.96884
44.3 0.0163518 -0.015879 0.0194779 1.97087
44.32 -0.117225 -0.0210865 0.0185354 1.97396
44.34 -0.0568441 -0.0175211 0.0175929 1.96634
44.36 -0.0720534 -0.0173174 0.0166504 1.97018
44.38 -0.124435 -0.0246308 0.0153938 1.96874
44.4 -0.0135646 -0.0208201 0.0135088 1.95582
44.42 -0.0441423 -0.0167237 0.0113097 1.96353
44.44 -0.0370318 -0.0148714 0.00911062 1.96119
44.46 -0.00519648 -0.0165469 0.00753982 1.96397
44.48 -0.033529 -0.017985 0.00565487 1.96476
44.5 -0.111442 -0.0189723 0.00345575 1.97793
44.52 0.0775862 -0.0120982 0.00125664 1.97689
44.54 0.0908118 -0.0147538 -0.000942478 1.99415
44.56 0.0795248 -0.0101144 -0.00219911 1.98515
44.58 -0.0575941 -0.0191323 -0.00345575 1.99396
44.6 -0.0314832 -0.0125021 -0.00502655 1.98164
44.62 0.135522 -0.00592204 -0.00659734 1.98268
44.64 0.119097 -0.00946266 -0.00753982 1.98506
44.66 -0.0231455 -0.0127212 -0.0084823 1.97913
44.68 0.213195 -5.89561e-05 -0.00879646 1.96557
44.7 0.193024 -0.00698208 -0.00911062 1.98499
44.72 -0.0621593 -0.019053 -0.00942478 1.97911
44.74 0.0592284 -0.00643447 -0.0103673 1.98405
44.76 0.167119 -0.00479024 -0.0106814 1.99986
44.78 0.0452499 -0.010036 -0.0109956 2.00208
44.8 0.152685 -0.00874629 -0.0109956 1.99544
44.82 0.0720264 -0.0120202 -0.0116239 1.99831
44.84 0.0750705 -0.00113807 -0.0122522 1.98063
44.86 0.107843 -0.0104159 -0.0128805 1.96822
44.88 0.00939319 -0.0163424 -0.0128805 1.97668
44.9 -0.011422 -0.00484309 -0.0131947 1.97056
44.92 0.141059 -0.00437989 -0.013823 1.97136
44.94 0.139951 -0.0112197 -0.0141372 1.98785
44.96 0.0226277 -0.00605321 -0.0150796 1.98114
44.98 0.0735319 -0.00473015 -0.015708 1.98809
45 0.136518 -0.00647575 -0.0160221 1.98121
45.02 0.0867066 -0.00355716 -0.0163363 1.97436
45.04 0.0873638 0.000489724 -0.0172788 1.97243
45.06 0.121043 -0.00287934 -0.0182212 1.95908
45.08 0.234746 0.000290584 -0.0191637 1.94818
45.1 0.120709 -0.00670066 -0.019792 1.95539
45.12 0.0876365 -2.90929e-05 -0.0201062 1.93579
45.14 0.14752 -0.00180471 -0.0204204 1.93793
45.16 0.205433 0.00142392 -0.0210487 1.94222
45.18 0.102908 0.000837714 -0.021677 1.94343
45.2 0.0432405 -0.000659725 -0.0223053 1.94377
45.22 0.298962 0.00961543 -0.0223053 1.9589
45.24 0.221074 -0.000795817 -0.0223053 1.95527
45.26 0.0306959 -0.000877288 -0.0229336 1.9656
45.28 0.140708 0.00529507 -0.0235619 1.96175
45.3 0.233622 0.00263038 -0.0241903 1.96542
45.32 0.122465 0.00224496 -0.0241903 1.9489
45.34 0.182335 0.00883107 -0.0238761 1.94531
45.36 0.176228 0.00274886 -0.0238761 1.9443
45.38 0.0976033 -0.00137712 -0.0241903 1.94653
45.4 0.210703 0.00879821 -0.0248186 1.94464
45.42 0.184046 0.00498448 -0.0245044 1.94886
45.44 0.124358 0.00360364 -0.0241903 1.94876
45.46 0.137127 0.00568118 -0.0241903 1.94873
45.48 0.188082 0.0108331 -0.0248186 1.95807
45.5 0.155181 0.00188323 -0.0251327 1.96784
45.52 0.137147 0.00454151 -0.0251327 1.96462
45.54 0.132023 0.00971213 -0.0254469 1.95688
45.56 0.171893 0.00729474 -0.0251327 1.95576
45.58 0.162664 0.000911947 -0.0254469 1.95322
45.6 0.0853367 0.00385998 -0.0254469 1.96027
45.62 0.19032 0.0139391 -0.0257611 1.96026
45.64 0.290956 0.00705213 -0.0254469 1.965
45.66 0.0933205 -0.00165785 -0.0251327 1.96382
45.68 0.137231 0.0147005 -0.0248186 1.95666
45.7 0.282118 0.0129013 -0.0248186 1.96599
45.72 0.187796 0.00242445 -0.0245044 1.95979
45.74 0.227322 0.0146384 -0.0245044 1.96938
45.76 0.392292 0.0172594 -0.0238761 1.96282
45.78 0.284366 0.00599087 -0.0229336 1.96918
45.8 0.161578 0.0114365 -0.0223053 1.96277
45.82 0.326646 0.0140771 -0.021677 1.96571
45.84 0.256036 0.00784335 -0.0201062 1.96654
45.86 0.209423 0.0139336 -0.0191637 1.97275
45.88 0.399546 0.0173729 -0.0179071 1.96946
45.9 0.375098 0.00772044 -0.0166504 1.97357
45.92 0.158062 0.00614462 -0.0153938 1.97221
45.94 0.211104 0.0139417 -0.0141372 1.97434
45.96 0.223641 0.00828618 -0.0128805 1.98271
45.98 0.165497 0.00457984 -0.0116239 1.96343
46 0.288134 0.0150631 -0.0109956 1.9807
46.02 0.284673 0.00952222 -0.0103673 1.95812
46.04 0.265656 0.0096296 -0.00942478 1.96417
46.06 0.382067 0.0129315 -0.0084823 1.96481
46.08 0.312668 0.0140674 -0.00722566 1.96628
46.1 0.20757 0.00566053 -0.00628319 1.96195
46.12 0.349708 0.0133907 -0.00565487 1.96893
46.14 0.351029 0.0116188 -0.00471239 1.96838
46.16 0.230015 0.00820155 -0.00408407 1.97075
46.18 0.27743 0.00785965 -0.00345575 1.97141
46.2 0.336943 0.010412 -0.00251327 1.96131
46.22 0.290667 0.00445665 -0.0015708 1.96981
46.24 0.179596 0.00319262 -0.00125664 1.9561
46.26 0.0744566 0.00199066 -0.000942478 1.96359
46.28 0.279856 0.012401 -0.000314159 1.96118
46.3 0.467006 0.0145791 0.000314159 1.96871
46.32 0.214652 -0.000908455 0.000942478 1.96738
46.34 0.140282 0.00673826 0.00125664 1.97046
46.36 0.437044 0.013414 0.00188496 1.96881
46.38 0.311213 0.00591317 0.00314159 1.97338
46.4 0.0788448 -2.75348e-05 0.00408407 1.96963
46.42 0.305352 0.0130889 0.00534071 1.96081
46.44 0.263025 0.00214071 0.00596903 1.96967
46.46 0.0766936 -0.00172005 0.0069115 1.95607
46.48 0.15422 0.00364055 0.00753982 1.96013
46.5 0.208198 0.000174501 0.0084823 1.9577
46.52 0.13381 -0.00140157 0.00911062 1.96428
46.54 0.0517487 -0.0056791 0.00942478 1.96361
46.56 0.0765859 -0.00429663 0.00911062 1.9694
46.58 0.19067 -0.000793871 0.00911062 1.98132
46.6 0.0775547 -0.00742475 0.00911062 1.97333
46.62 0.0713533 -0.00779589 0.00942478 1.98242
46.64 0.203504 -0.00206161 0.00942478 1.9586
46.66 0.136166 -0.00317854 0.00911062 1.96905
46.68 -0.00155872 -0.00982686 0.00911062 1.9662
46.7 0.171068 -0.00242286 0.00879646 1.96539
46.72 0.125938 -0.00348554 0.00911062 1.96171
46.74 0.0114017 -0.00811586 0.00911062 1.97234
46.76 0.142697 -0.00589327 0.00911062 1.96841
46.78 0.252283 -0.000432038 0.00911062 1.97075
46.8 0.0150073 -0.0117399 0.00879646 1.9689
46.82 0.19677 0.000380049 0.00879646 1.97089
46.84 0.26084 -0.00635616 0.00911062 1.96893
46.86 0.0909403 -0.010182 0.00942478 1.96062
46.88 0.0156685 -0.00956193 0.00942478 1.97991
46.9 0.187234 -0.00486443 0.00942478 1.97293
46.92 0.158428 -0.006002 0.00942478 1.97203
46.94 0.237404 -0.00046816 0.00942478 1.96703
46.96 0.236093 -0.00658243 0.00973894 1.97036
46.98 0.0367068 -0.0135633 0.00942478 1.9631
47 0.101787 -0.00680138 0.00942478 1.96926
47.02 0.186182 -0.00836119 0.00973894 1.96754
47.04 -0.0136818 -0.0147823 0.00973894 1.97397
47.06 0.0649596 -0.00586228 0.00973894 1.97232
47.08 0.221261 -0.00802315 0.00973894 1.97437
47.1 0.0615474 -0.0187096 0.00973894 1.96991
47.12 0.0971358 -0.00367859 0.00942478 1.96089
47.14 0.242703 -0.00877893 0.00942478 1.95689
47.16 0.0511057 -0.0175422 0.00942478 1.95354
47.18 0.058194 -0.0115045 0.00911062 1.97791
47.2 0.0944441 -0.0110921 0.00879646 1.97237
47.22 0.0817398 -0.0131623 0.00816814 1.97662
47.24 0.0489739 -0.0145952 0.00753982 1.97307
47.26 0.0817801 -0.0125269 0.0069115 1.98027
47.28 0.0713564 -0.0108298 0.00628319 1.96935
47.3 0.0562428 -0.0141495 0.00565487 1.97102
47.32 0.0221014 -0.0155988 0.00502655 1.96803
47.34 -0.0447872 -0.0154218 0.00408407 1.97411
47.36 0.125922 -0.00721129 0.00345575 1.9689
47.38 0.13659 -0.010663 0.00251327 1.97435
47.4 -0.0231302 -0.0171793 0.0015708 1.97243
47.42 0.0945519 -0.00874053 0.000314159 1.9744
47.44 0.0834449 -0.011923 -0.000628319 1.97244
47.46 -0.0295359 -0.0133894 -0.00125664 1.97787
47.48 0.0834881 -0.00900534 -0.00219911 1.97342
47.5 0.160561 -0.00802287 -0.00282743 1.97814
47.52 -0.0611863 -0.0167992 -0.00376991 1.97601
47.54 -0.0618529 -0.0106415 -0.00502655 1.97541
47.56 0.0673832 -0.0101804 -0.00628319 1.97021
47.58 -0.00843164 -0.012456 -0.00722566 1.97378
47.6 -0.0264392 -0.00554371 -0.00879646 1.97227
47.62 0.110752 -0.00602042 -0.0103673 1.97782
47.64 0.0696463 -0.0074716 -0.0119381 1.98967
47.66 0.0671207 -0.00461773 -0.0131947 1.9864
47.68 0.0298755 -0.00668878 -0.0147655 1.9818
47.7 0.177252 -0.00344088 -0.015708 1.98525
47.72 0.120044 -0.00612023 -0.0163363 1.97896
47.74 -0.0143999 -0.00891881 -0.0169646 1.98193
47.76 0.0843066 -0.00537061 -0.0179071 1.97456
47.78 0.097153 -0.0079848 -0.0185354 1.97594
47.8 -0.00543137 -0.00620838 -0.0191637 1.97288
47.82 0.0586464 -0.00159014 -0.019792 1.98022
47.84 0.173145 -0.000545529 -0.0201062 1.97408
47.86 0.118257 -0.00480931 -0.0207345 1.98056
47.88 0.174378 0.00612456 -0.0210487 1.97763
47.9 0.29275 0.00556697 -0.0210487 1.98156
47.92 0.103992 -0.00557404 -0.0210487 1.97446
47.94 0.0618599 0.000517215 -0.0210487 1.98066
47.96 0.217027 0.00549992 -0.0210487 1.97895
47.98 0.147255 -0.00510741 -0.0210487 1.99221
48 0.0579593 0.000694182 -0.0210487 1.99143
48.02 0.283351 0.00941226 -0.0213628 1.99467
48.04 0.148698 -0.0062527 -0.0213628 1.99464
48.06 0.0742939 0.000874144 -0.0213628 1.99463
48.08 0.328401 0.0124996 -0.0210487 1.99334
48.1 0.17731 -0.00303118 -0.0207345 1.99298
48.12 0.0500271 0.00110587 -0.0204204 1.98734
48.14 0.27477 0.0114777 -0.0204204 1.98681
48.16 0.304554 0.00869973 -0.0201062 1.99695
48.18 0.192398 0.00223688 -0.019792 1.99622
48.2 0.237786 0.00917488 -0.0194779 1.99602
48.22 0.217119 0.00417931 -0.0188496 1.9925
48.24 0.219836 0.00568382 -0.0188496 1.99151
48.26 0.333159 0.0102543 -0.0188496 1.99246
48.28 0.290064 0.00673072 -0.0182212 1.98927
48.3 0.255498 0.00821619 -0.0179071 1.99658
48.32 0.276634 0.00532279 -0.0172788 1.99864
48.34 0.245627 0.00672441 -0.0169646 1.98893
48.36 0.219648 0.00634061 -0.0169646 1.98474
48.38 0.229219 0.00901135 -0.0166504 1.99636
48.4 0.112479 0.00315074 -0.0163363 1.98231
48.42 0.281471 0.0151983 -0.0160221 1.9897
48.44 0.323823 0.0067511 -0.015708 1.99324
48.46 0.130136 -0.000542906 -0.015708 1.99172
48.48 0.236374 0.0127417 -0.0160221 1.97626
48.5 0.365095 0.00917637 -0.0153938 1.988
48.52 0.162623 -4.38545e-05 -0.0144513 1.97772
48.54 0.216407 0.011364 -0.0135088 1.98365
48.56 0.396224 0.0168925 -0.0128805 1.97397
48.58 0.238533 0.00539449 -0.0125664 1.98734
48.6 0.168917 0.00247419 -0.0116239 1.97501
48.62 0.262347 0.0118416 -0.0109956 1.98289
48.64 0.210559 0.00855231 -0.0100531 1.97377
48.66 0.114106 0.000519289 -0.00973894 1.98729
48.68 0.141201 0.00707304 -0.00973894 1.9853
48.7 0.272392 0.0129779 -0.00973894 1.98473
48.72 0.206103 0.00699194 -0.00973894 1.97429
48.74 0.123718 0.00162169 -0.00942478 1.98744
48.76 0.200101 0.00709669 -0.00911062 1.97505
48.78 0.345186 0.0118389 -0.00911062 1.97262
48.8 0.226914 0.00434035 -0.00879646 1.96719
48.82 0.223561 0.00881998 -0.0084823 1.97516
48.84 0.282697 0.00995699 -0.00785398 1.96791
48.86 0.180572 0.00322742 -0.00753982 1.97061
48.88 0.169124 0.00468225 -0.00722566 1.96791
48.9 0.255177 0.00795601 -0.00722566 1.97407
48.92 0.295347 0.00455319 -0.00659734 1.96889
48.94 0.255727 0.00822806 -0.00596903 1.97434
48.96 0.383992 0.0119868 -0.00534071 1.97242
48.98 0.378511 0.00899626 -0.00408407 1.9744
49 0.115375 -0.00183373 -0.00282743 1.97245
49.02 0.257119 0.00794039 -0.00188496 1.97788
49.04 0.303712 0.0071464 -0.000942478 1.97343
49.06 0.0966412 -0.00362461 0.000314159 1.97816
49.08 0.253989 0.00490492 0.000942478 1.97603
49.1 0.32266 0.00329288 0.00125664 1.97888
49.12 0.196395 0.00190555 0.00219911 1.97716
49.14 0.295802 0.00714499 0.00314159 1.9792
49.16 0.216488 -0.00447104 0.00439823 1.97725
49.18 0.169826 -0.000284235 0.00565487 1.98397
49.2 0.221707 0.0022129 0.00659734 1.97859
49.22 0.220557 -0.00303468 0.00722566 1.98183
49.24 0.111068 -0.00425672 0.00816814 1.98274
49.26 0.262433 0.000258528 0.00911062 1.98299
49.28 0.177407 -0.0067998 0.0100531 1.97961
49.3 0.11272 -0.00353793 0.0103673 1.98211
49.32 0.21664 -0.0012751 0.0103673 1.97936
49.34 0.221429 -0.00176582 0.0103673 1.97859
49.36 0.193823 -0.00365388 0.0106814 1.97837
49.38 0.220728 -0.00169843 0.0109956 1.98859
49.4 0.157864 -0.00890431 0.0109956 1.99041
49.42 0.162692 -0.0074317 0.0109956 1.98064
49.44 0.209407 -0.0032874 0.0109956 1.97894
49.46 0.0940798 -0.00973824 0.0109956 1.97847
49.48 -0.0169295 -0.0106422 0.0106814 1.97359
49.5 0.263909 0.00112392 0.0106814 1.97221
49.52 0.166984 -0.0130048 0.0106814 1.97183
49.54 0.068962 -0.00808401 0.0103673 1.97647
49.56 0.103281 -0.00529784 0.00973894 1.97302
49.58 0.152503 -0.00526726 0.00942478 1.97205
49.6 0.119032 -0.00922834 0.00973894 1.97178
49.62 0.0841482 -0.00737758 0.00942478 1.97516
49.64 0.0991542 -0.00741537 0.00911062 1.9692
49.66 0.126257 -0.00968198 0.00879646 1.97443
49.68 0.0665596 -0.0116424 0.0084823 1.97245
49.7 -0.0466922 -0.016678 0.00816814 1.97535
49.72 -0.101522 -0.0186832 0.00753982 1.97271
49.74 0.0200394 -0.0136535 0.00659734 1.97794
49.76 -0.0185169 -0.0172579 0.00534071 1.97344
49.78 0.0360885 -0.0126834 0.00408407 1.97815
49.8 -0.0567054 -0.0189714 0.00314159 1.9735
49.82 0.0135897 -0.0112224 0.00188496 1.97471
49.84 0.142322 -0.0106579 0.000942478 1.97001
49.86 0.0109065 -0.0181759 -0.000314159 1.97372
49.88 -0.0181075 -0.0129302 -0.00125664 1.96973
49.9 0.181689 -0.0023423 -0.00251327 1.95609
49.92 0.097936 -0.0131808 -0.00282743 1.96835
49.94 -0.151678 -0.0210699 -0.00345575 1.9557
49.96 0.0956619 -0.00396823 -0.00471239 1.96349
49.98 0.158844 -0.00814426 -0.00565487 1.96116
50 -0.0789737 -0.0169255 -0.00659734 1.97217
50.02 0.0715626 -0.00417929 -0.00753982 1.96584
50.04 0.226344 -0.00412161 -0.00816814 1.95722
50.06 0.0323199 -0.013131 -0.0084823 1.96615
50.08 -0.0273386 -0.0108581 -0.00942478 1.95983
50.1 0.156959 -0.00525997 -0.0100531 1.97717
50.12 0.0739094 -0.0123924 -0.0106814 1.97216
50.14 0.0712496 -0.00613569 -0.0106814 1.97656
